95837,45803,23442,16719,7207,5137,3126,996,17591,28373,40787,54020,56325,66614,53400,37414,37169,40120,51321,70783,52129,44509,52820,47112,66400,88347,101065,291891,256008,252626,250612,445018,419639,434500,434967,674893,639477,484611,384171,357119,419242,388479,440560,412763,333033,321794,417491,415370,310535,268986,195731,143864,173268,205725,115379,46567,51856,91983,123036,90249,90174,96248,105147,78838
57085,53119,17802,15113,14065,4368,291,16079,16244,29704,51810,56810,55309,62471,85091,55132,63089,36579,44546,34520,48564,27671,27971,35502,87904,136766,170271,277357,229835,298106,450194,330003,415367,548553,427939,477811,308606,370588,610810,447138,442830,433805,343919,497365,260422,174881,246907,433395,246951,229224,163309,119571,206626,234215,151300,114600,58844,71127,123945,122417,100050,87845,124327,104269
39679,49591,32653,14934,12011,12758,6894,14896,25806,18210,28731,43705,72056,40659,66690,71401,73893,49473,62167,60571,42415,23387,29963,64221,114260,190599,269826,302438,179648,237052,403925,513988,355522,328955,335340,311056,281771,459430,407660,380092,285623,215715,275620,389813,147636,158051,192201,293483,333490,213795,105473,125753,193222,242659,232547,122839,73416,107836,77445,107182,131435,117993,234366,109856
31256,41990,36697,59304,25356,16907,20522,20619,23371,27220,25100,55339,74474,60410,56891,59602,36606,60780,66242,32478,40753,41208,49500,72290,121068,167422,237898,306126,357651,457914,396311,439318,273997,234957,306604,272444,381138,293984,192750,205410,194914,179335,283395,230011,168001,145174,251982,160286,284789,159962,126053,125803,149676,132280,168026,150432,136165,110168,95076,97848,150937,130332,97656,128718
35291,50760,37526,51380,14388,9760,12581,20322,26369,32761,41318,83508,80929,55620,58576,86611,53258,57898,75050,48401,49761,31057,55767,75851,115627,177820,274540,363524,395067,431814,289858,235769,232574,243684,276213,252393,251590,235584,157797,143120,166844,100480,173014,155399,134298,164961,202110,263565,251221,154228,155759,162053,159044,145929,142129,174766,162882,75608,81994,114015,87450,89212,91094,132381
39789,44993,36074,38966,29393,13704,22642,25963,20583,29713,31249,53586,34926,56561,63789,56891,49046,42279,66635,49762,65662,65411,66635,97806,100009,139756,255876,286890,297283,421865,242513,283827,284866,356600,206461,194317,212252,177781,180864,140468,100200,79987,95276,130328,158407,160278,157545,255032,320443,152563,164062,187297,140663,150484,150281,136663,197169,98369,144111,88999,83291,82743,103736,112774
42863,49094,43577,31780,33879,37373,34476,44114,22955,39974,29836,40283,42436,37347,66161,63472,51578,72335,53293,52025,78894,71239,60188,120803,136281,196255,300938,339848,283448,295965,374759,420839,336370,325436,246954,325888,222782,173371,202396,150063,145583,101609,91307,102200,151006,154220,229150,208547,175116,163696,126757,180066,101418,123415,101179,106402,99130,125916,102124,84837,86908,76287,85312,74613
124804,82023,53113,42965,32753,34451,48667,27590,36273,38032,65357,56567,58728,74575,88724,61498,73367,83117,57835,51773,59678,69469,84573,156692,264845,199132,322801,526336,383500,485574,501814,673113,467474,493553,400715,387191,247078,177683,138319,142734,118212,130891,103535,136540,152331,153446,141048,179079,176915,187764,131463,120620,80027,126983,137916,87011,97076,58548,78567,80348,80404,83242,46769,70466
204218,162385,92282,64996,53335,51452,65512,45815,24994,39061,77297,115708,91145,85170,95861,93847,81250,101152,67157,96575,120933,90569,129896,175921,198224,175617,333498,378371,248938,296002,425365,570347,592290,494503,531109,422594,247123,223789,148172,164149,116771,119643,93706,188486,134232,129778,116159,107666,153926,199350,126173,102189,71618,83636,96183,116059,66508,60646,47707,50469,43547,37614,22062,49239
346849,171829,137710,136767,75289,72611,60914,62181,43367,51350,80828,68964,75496,70301,107859,137035,98117,92355,87600,67101,97210,108562,147422,100975,115848,124414,139237,173897,262848,275949,263192,473118,429467,377578,521453,340075,311523,232171,140300,90130,114963,87190,77558,174368,181159,153146,92378,101302,122948,165375,172816,153987,110490,77058,84280,128104,94893,52063,51929,30233,41293,30295,50883,45707
360846,211659,164939,153599,121609,114711,58370,65099,66287,87028,99943,97690,105675,111223,97611,92021,115950,92736,102152,116332,149135,182069,114203,143755,140187,94785,100902,166971,223890,154459,293454,248199,360177,366145,265925,236192,174266,161081,153785,129297,145556,135230,96338,119722,208296,169038,92541,108051,149381,175939,164492,131636,124260,115570,91352,94903,90465,83306,47173,34332,38145,34755,34939,37109
239163,172967,95522,134920,86355,102409,74591,106310,71921,150611,115254,87433,93244,105255,116210,84178,96799,92731,88202,108589,132190,131781,142916,129722,127575,91646,106337,178674,244168,251924,256175,248599,393246,356475,249341,196665,248268,212016,130869,176864,139468,134595,158426,163610,169204,118702,144169,122479,93564,109822,132238,145776,125919,119099,72827,78595,106731,112884,84917,56153,85834,61507,28533,28405
219238,167231,158552,95674,94566,72941,91156,121171,94311,136253,143936,114039,106595,89387,118670,80437,119993,111166,92297,63168,97565,111801,140897,107195,110925,107929,154822,205952,240123,285527,195120,148313,240922,271949,295934,264888,196752,141664,133856,151111,112196,114151,109937,161906,109885,102527,151799,113636,116890,88026,86926,101912,87490,120338,106693,93167,67126,64960,63099,108971,92384,62019,35859,39526
109775,157197,93829,128683,109933,94752,84907,91936,145353,133959,116517,91173,129437,145405,153160,135276,84077,111672,91291,86021,66902,108134,134254,104099,68642,111568,143552,149464,220462,211802,273951,140885,134537,160388,198444,150595,117495,129659,91671,129755,133700,117218,127649,101757,81480,62901,87276,124677,111706,52536,56280,43218,44684,63054,65336,63512,49789,69785,121659,106650,115930,70031,34922,36102
77316,59149,112312,121212,98750,82663,74450,91227,114973,113333,117818,159604,125192,116043,124697,86563,94845,76317,107980,80645,118250,124764,170104,90700,61999,129589,130173,185068,276353,317005,156879,110173,113348,156074,167014,125697,104293,74695,84719,135996,143438,102483,139510,136798,129042,103666,90513,60726,73600,69118,65116,40066,60405,59642,47884,57134,39651,69188,94285,86611,97125,75709,47351,54625
74196,117553,135271,91363,73110,86278,97914,84371,112729,110521,106562,104970,144709,117696,128363,117156,154196,136369,73264,116091,78105,97473,113869,84045,68768,105424,154055,142720,174935,286715,154037,120333,116328,132951,88691,106205,62005,81354,63344,100785,178495,143395,135856,146480,108788,82779,71326,64172,50065,43288,44951,27064,34881,49498,69640,51484,49837,66179,60784,57095,53648,53175,33872,33152
110777,137290,150441,137445,97822,119128,72790,66506,73072,76103,110267,58628,87586,146391,135385,150918,132962,103822,116034,74310,79242,114936,86130,72803,71011,57227,111895,77580,141124,123972,106557,116688,109204,99719,89089,113054,54263,62869,69767,97788,133811,125066,99315,100982,106642,78712,41491,56499,45500,57018,43231,25541,15770,38307,50314,34608,53418,28077,47066,41435,36611,29049,26224,24783
140583,101439,90254,102867,104449,87647,64541,60320,49844,59885,68528,47118,58785,81893,120254,153424,115918,103927,91211,104656,74473,82235,67320,73320,77728,49139,28728,54275,79186,88541,193183,118077,152850,110077,67253,95232,98370,59553,69587,71911,76173,112739,75263,48327,54156,49920,47454,68884,61769,33808,29365,32885,24950,19467,28761,29435,36161,45808,64577,31512,20468,17164,16926,20416
116472,88809,76137,74936,69547,94363,52841,56271,63605,58141,80159,78432,63216,102932,119701,111384,143866,103475,83866,63930,56118,93774,85998,77699,72496,77362,56642,31745,83011,122472,164264,126821,99606,67597,86887,62036,101576,63318,61315,60558,89430,135002,76743,57751,50852,43604,68728,76140,37911,38007,55423,28706,37958,10972,10093,19129,36027,50095,65676,41016,15830,17820,15551,31679
78396,61483,64724,48895,57702,67520,98656,105820,91441,89779,73187,79950,70355,69553,108220,106168,103961,108253,79824,90349,71184,63663,79105,129653,138842,87531,88712,43958,74958,121210,160984,103236,69622,56844,37807,61268,77589,56132,116025,87443,104880,96894,110922,55535,44391,35913,46250,57799,30253,29977,42662,33052,29648,19732,15882,14326,24065,34599,39141,26438,24547,30089,27529,28899
70518,67536,73113,65386,73862,68956,139267,89840,99917,93340,89225,74510,48969,54647,56413,103366,72158,63637,93400,84697,62402,107382,77434,122783,132656,112638,70748,54928,69468,86041,68206,77630,95163,60741,55345,50776,33445,33318,49475,53367,113674,59824,63438,34249,27472,34268,51627,44245,29270,14423,24057,28999,33737,38382,32343,21798,18391,17578,20299,24328,28147,28113,31526,27581
88340,73109,54374,92709,77077,69535,104575,89006,133858,104032,63186,53019,42667,42728,49234,76186,57812,43527,66155,49253,44500,79552,86400,90595,87391,96785,80735,45297,84490,89585,80346,50378,52400,47661,53613,43577,29211,28444,23322,47438,45981,35881,27329,26013,18445,23203,35034,45514,19194,13905,35595,53187,59658,47681,29239,25296,33676,37528,31547,21416,22046,25206,30793,19533
116883,145151,90761,88701,110576,80474,97073,83360,120607,90194,59431,69653,53494,52498,40506,64329,62842,87909,92804,52744,58588,75681,92939,58673,63665,73942,53199,72973,106842,64273,81825,74761,52484,36653,38866,36879,26457,35494,31170,32401,34564,32987,27987,20099,12538,16139,20543,32194,24152,41290,54231,79235,48978,28785,22765,26953,44167,36432,41729,24651,30513,39625,29163,31262
119872,170429,163811,96023,151071,144016,94651,50030,103808,72497,72803,73648,77775,49100,72354,52065,63046,80891,73798,79526,81481,103995,78043,67254,54801,70086,60809,91325,78956,61372,80855,63408,44355,48236,41157,32408,25456,13687,26618,20483,32731,45673,33751,13900,10821,12557,14970,37563,23669,27340,41159,64321,57373,26861,26079,27212,39049,68366,50306,26226,42200,20813,41572,30263
