227317,236770,279835,377899,377124,290241,233701,167515,150849,129130,86748,82325,80422,90199,102811,117874,97855,84195,71540,75082,67105,52420,40976,48098,35708,36856,21892,22461,27283,21668,24995,29158,47386,51741,31899,29884,33288,32284,29810,35247,23095,19564,16687,24976,30021,30009,34445,33464,60108,70222,49178,54278,46174,59122,43144,41139,28413,32835,28814,24160,19743,12815,13478,15635,16331,14663,15955,23448,22839,23856,18728,22091,34203,30347,24812,17303,22857,34185,49126,48325,51368,38436,38006,36167,41341,49561,41195,27533,37934,31165,20497,20638,14026,18355,19476,21780,26173,28028,38854,38861,49334,39468,40152,31907,49590,57573,53236,55324,48098,55684,69336,96393,85607,91975,81060,75780,78588,93879,92711,88366,79767,70412,79567,98240,110274,121938,174174,177377
271612,265501,247283,305930,309299,279941,258254,210227,144571,104283,110706,84897,77630,109571,128812,141358,124974,94456,83670,83014,82471,54105,53250,47083,49665,37018,33365,35093,30332,20873,38330,34829,40344,37739,47222,24716,29455,31296,35373,39017,35833,16311,17731,21776,27774,31380,44241,46651,64640,71421,56409,44030,69236,54709,50241,40200,23466,26026,15295,15094,10589,14912,14865,15770,12761,17376,17808,16145,16971,17931,17906,19788,28115,30975,16847,16193,14110,23443,31268,32883,37657,31935,28070,26762,42834,41106,47125,39542,46421,36785,26802,18293,13880,14156,17963,26219,28076,42953,42061,46704,50927,41651,31277,24727,47013,47459,41970,48067,71708,67109,53887,76313,96440,81844,92146,86121,102752,121971,129110,117142,84320,89944,97987,120299,115901,148474,188650,172304
286752,314456,239668,246272,323615,281550,173025,160232,130232,94044,112599,105818,135098,131894,145658,125209,131012,115868,88642,80578,90573,66783,65510,59877,70059,52146,38714,33758,24984,28282,35090,30226,26534,29993,35201,34420,26884,16959,33795,34622,20064,17733,11536,15490,21335,25300,33986,38907,42186,53805,55316,49423,69972,63202,44674,39336,22255,26650,16744,18971,17298,12145,16524,16791,22039,15887,17180,17267,17127,12798,17509,23271,29530,30310,25419,22331,16292,23538,20782,24925,21269,23477,22483,23109,27766,32415,40604,40207,28695,24659,27576,14485,18649,11254,15353,18900,27712,44878,48304,54958,46202,32253,24021,29308,45290,60151,61154,61140,69038,57895,54561,88886,111776,99520,87575,114156,104283,123307,156367,111796,106414,103562,122827,110393,102465,144026,180820,160609
262434,283618,296207,236724,251351,270770,171720,137845,108279,113548,101706,130413,157413,152139,171599,125511,134897,138285,92393,77711,84603,76993,83276,86759,65642,57428,34472,31585,26879,37567,40242,31535,30947,29977,30355,30518,28639,19563,22960,22559,20484,16206,11412,15784,15470,23735,25312,37274,40014,36339,43114,47505,49252,52301,61448,34802,25435,16653,16705,22827,18101,15317,12336,18000,22346,13981,15686,16464,14599,17449,17462,19383,23168,26802,21269,16642,13108,17427,21015,15983,14255,21737,20617,21225,18180,27461,26672,30238,25866,23333,13866,14969,18870,16449,14799,20346,27071,48205,57527,70214,44400,45360,37196,39206,41395,48803,56093,62598,69561,66333,62923,96253,86173,92810,82923,148917,117258,120411,136295,129704,111185,115400,131881,113061,136186,159071,114982,115127
262600,366073,348550,308083,249651,253459,161079,109838,126593,121940,110306,153117,129096,130036,146100,115803,104908,121794,111211,117761,64179,78359,84619,69181,58436,61273,35422,28359,41257,31525,36652,34839,43124,28959,31328,26941,17486,25987,24263,27100,19204,14749,12092,14041,12348,22432,26332,25076,39804,50336,55594,54397,45878,70971,53398,28897,20526,18537,20292,19142,20505,13206,19066,19389,15523,21485,13844,8996,10856,16258,18681,21297,22545,27991,17062,19740,18497,15592,16739,20810,15552,23803,22557,21324,14694,27656,21173,19284,22244,17407,18617,16108,14533,14382,18551,30394,31743,47906,72028,62434,49565,42944,39598,39881,38400,55911,59769,79364,75280,75332,87152,91475,112845,94231,84131,99620,97909,98120,120299,107112,115323,113582,114554,186031,143755,132560,122778,133835
240185,288792,321868,323590,272076,243834,189005,126056,106256,105968,117300,126905,127074,161582,112736,129671,121067,96033,88326,85242,69071,90285,80652,70797,49768,48797,41285,44297,44541,40351,39241,36965,33175,33423,23165,20066,12025,19452,26316,20952,17111,14834,12022,10796,12235,20509,23808,32271,45548,66091,63263,58943,54039,47530,40439,28447,18647,12506,15539,15281,15355,14485,15793,23365,16366,14698,19828,8757,16213,17639,23605,24890,44626,31012,23283,26306,19755,28275,23584,19029,16324,21577,27670,17628,15706,18846,20591,19284,21852,20362,18914,15549,17791,14875,21365,29292,27722,31637,42404,49626,55024,54919,33608,41314,47131,53517,55189,48422,50765,57509,80629,112002,86796,97049,94195,72462,95216,72319,88024,105626,89775,127241,128492,148797,116725,119898,161828,129881
263317,257942,354269,281564,344208,274406,158725,126787,103069,92182,117258,112510,131060,109366,153228,114088,113795,81279,61689,58708,76031,72673,85675,89079,75156,47273,46161,41307,41736,54141,47744,45689,31034,46287,31975,26597,17879,10798,19491,21489,10413,13682,14588,10923,12711,18527,27554,44778,45822,58451,57506,47656,46412,39265,39553,34178,14961,12035,13560,17012,17563,16257,21748,25114,18379,11965,11827,11986,15355,13806,19254,25261,27324,31170,27302,18162,26495,25210,23079,14454,10897,15616,22727,22008,26294,26590,23850,28039,29768,24963,23345,14075,16622,21469,25052,29746,25007,31280,40222,56638,55828,41816,37791,35484,53621,57078,47782,45342,37204,48373,62837,80542,81386,84785,86799,65178,84074,72038,96315,114014,95991,134553,134844,144616,170758,126707,145621,185605
255530,272385,309962,321156,214758,230686,178079,140279,105189,92410,86677,132388,139385,156190,132410,133888,142293,82856,69742,68991,93028,97736,77810,91918,64563,55793,41703,32776,35284,40727,48036,37868,33256,42062,32217,26919,15477,12893,13844,13555,10789,10425,13155,13908,21409,23932,39432,45091,52974,66730,52367,47109,40546,41494,36588,27818,16319,16800,19021,12809,17848,19663,15661,15655,12187,12519,11571,13591,19383,23138,24490,29547,21853,22220,27279,18843,18648,17806,13705,14427,19807,20490,17736,21412,27613,36030,37277,40661,35490,29378,24580,25889,27815,23850,20659,14093,17552,29185,35239,43673,48669,36826,29498,40273,52272,39697,37011,36399,51486,57561,55814,76312,86678,92516,91560,102558,100390,137094,138287,90744,80764,133478,142038,151067,154592,196517,176525,158144
217384,283771,242464,217136,164718,232314,173498,151617,102851,105813,104534,114868,137305,145512,135895,148573,115845,80858,65705,72350,78987,86357,87202,77450,82949,64492,52330,31377,31170,37581,31064,30779,30182,23186,32994,26019,16052,15910,11549,14324,18248,12911,13182,14024,23555,26033,33936,31254,48211,43657,41914,42073,33396,29071,32499,27463,21436,22546,16845,18985,18731,16371,11001,16631,12837,12594,12197,17854,23201,24926,24421,17815,13848,14656,18412,19611,20030,15835,18146,16008,29940,20778,20441,34284,38703,41010,44541,46677,40127,27213,18370,25018,21907,26530,16051,17398,15095,15246,19730,27173,34426,35087,44231,40451,39017,39412,51744,34030,39855,52890,89504,79157,78037,100898,114114,121019,131771,151292,136559,115565,107110,133696,132994,173533,170137,212145,157317,157982
230989,216427,261817,186190,231944,229014,212922,150559,148847,128008,88762,111132,152669,161305,133707,194343,144447,82745,70655,89917,89372,74743,85732,109593,86410,78148,57040,37704,38390,32587,32447,29328,19389,27879,25637,26775,22406,19833,12661,13205,14908,10623,16627,27070,21764,32500,33787,27600,35644,35272,32714,28402,26933,16448,20880,25348,21362,30939,22845,25873,28252,22739,20181,18464,14140,12426,15110,15913,20173,22178,22368,14087,12597,10245,16183,16518,17664,14995,13628,10050,16270,16853,19382,29011,40801,47306,52598,52744,39619,31591,18320,19552,20131,12186,13030,13257,12089,12444,22366,30449,33749,33123,49539,58972,60312,51506,40595,30216,43002,38725,62441,73418,78176,111603,153547,151124,160329,120715,139579,125442,99988,140253,123689,145562,197197,175103,166252,219561
