161311,163643,156084,136250,129116,116208,110674,159025,174682,152258,148210,144431,144098,160004,187409,257600,229095,242813,225333,236033,251979,188678,164262,172560,151769,153595,141532,145322,140536,145638,124820,126451,135316,133172,161840,140704,119265,113995,104266,121027,120220,161384,142473,156611,143459,158928,195744,182351,214685,176330,200265,225548,224386,220712,262874,280579,291150,268028,303031,399350,337320,340366,322954,283998,270979,229794,190556,169023,205114,248212,218610,239062,254477,290767,213626,181260,220419,181709,185577,190118,178672,120012,97095,102270,92297,96215,86434,87249,73105,55896,45324,61058,50455,42621,41487,43191,37356,40879,41206,49431,52350,57721,59853,46087,44255,45257,60351,67964,69953,83456,75253,82015,124995,145712,114498,127855,110346,100911,74502,88126,87362,82531,98081,102475,111241,89257,73863,86961,83798,82523,81764,90573,79436,71921,60264,58245,60707,57776,67871,59879,54357,73521,66323,46595,59329,52612,69196,75551,95378,116607,139497,107742,95018,89369,85132,71237,64541,60525,57319,69124,62280,65707,67318,60171,57663,53120,60117,57646,61356,63255,73088,72608,63321,53947,56596,70006,75284,80150,83690,84884,96133,92367,88411,79390,78317,73554,65192,63144,83370,89148,92935,83068,88871,93337,88313,74427,94059,96128,70668,51671,58243,59700,55346,59044,59629,64316,63223,59872,49871,45594,58694,70444,84533,62400,73242,61301,79111,102611,103023,86994,99474,120790,86549,77954,69066,64389,96332,88126,62600,59136,61218,54407,57680,45488,52420,47845,48329,57584,63141,62989,59564,56013,67146,71414,81084,69560,58670,77042,75632,81173,80616,98652,74539,70841,76683,57655
135613,184959,146734,133168,129113,159974,162543,181874,177382,176709,146014,142120,174688,173061,210104,222022,215165,224840,204207,232713,214865,189380,142976,171060,155171,152075,149861,147868,113773,122120,94934,127668,148882,135566,141670,100719,116324,126300,146457,153026,134379,155718,164907,140375,159438,134188,179432,169359,203172,205820,213012,212158,200242,222059,255355,325295,309256,304400,294802,319749,313071,325834,326592,337394,297947,278207,215589,177566,211597,270257,253034,199458,217763,244877,230254,223916,200660,186017,195121,161395,148325,126087,110791,106642,83507,79460,69071,76699,60063,46374,47585,47420,38670,44143,36499,40649,50106,49177,47765,54205,62773,60951,62507,49597,49174,53819,76919,76461,91191,73208,75751,90739,112398,118573,120827,112240,110375,89490,80949,95751,92853,68257,100655,100559,105421,77424,69334,82028,82788,70425,78802,87703,80577,69576,68186,60508,62119,58465,70996,59783,61184,71962,51588,51969,58481,69495,88774,86926,97510,124538,164572,134732,126092,109006,73246,81497,73076,68209,62826,59650,65524,68393,69753,72944,61029,52200,65626,55035,64732,59677,65180,68952,53646,58639,63036,81290,73501,93100,86068,91493,108761,103157,100192,79645,81448,84376,76670,69182,70958,84459,94675,92629,70467,74034,73469,69942,71787,70595,63592,56384,60586,69838,83612,64370,63787,89152,83819,80361,60423,54064,51844,68220,77748,70088,78736,72635,70612,91133,92547,80147,89552,88474,91431,72863,69613,58589,64306,62989,56545,61126,59416,54188,46462,43879,55069,51185,52634,51539,73360,66536,51660,64139,86602,68037,64249,55020,62836,68604,68855,69346,81999,82918,67393,64981,59054,51583
110862,141864,142217,151177,144604,145955,167832,179509,178476,166514,157571,187918,229912,219094,218972,220644,225097,217422,218854,195921,173020,142491,150297,142740,158571,160649,147503,145998,134277,98098,100578,119844,146105,129634,131667,116653,120898,130396,145506,123570,134608,159293,174194,177471,154736,169287,180195,205683,190507,170117,195524,207485,186085,198819,277092,294146,295719,296371,309179,300991,328002,290817,315090,352197,343303,293520,240425,255901,274875,301201,253885,256721,241431,221889,209615,215616,226075,184497,188719,170666,138905,128274,123508,105552,81857,73407,75496,81185,66753,50106,41477,39580,47391,43908,45442,55902,47155,64319,62551,73615,65808,59130,54804,54771,49787,57364,80125,91014,103888,97721,84273,87670,105720,138039,119394,121816,110895,96659,94804,107792,103698,81079,105855,98858,94068,70573,55987,68550,78642,78339,79611,75521,76163,75905,61830,73661,63746,57752,68911,65033,61119,80527,80612,51904,70293,70910,77488,98416,95286,118090,125629,144324,142102,118033,102591,92020,81563,75950,79519,64538,64577,67645,56429,63429,62295,70356,64623,54389,61940,68196,58540,65311,62435,56301,59237,67044,80528,91134,84076,92336,102714,102900,106345,86180,78791,64328,78196,65670,70953,73920,103723,98821,83027,82503,77028,75330,72098,67910,66143,58823,55006,67070,81680,73414,66042,68011,77290,72342,84522,65626,64657,66096,67352,84025,72646,73982,55766,58848,80224,69522,72519,81441,75783,75793,64167,63817,62544,61627,57134,54157,69219,60759,48100,53720,53600,51579,48202,60562,71534,77083,59969,60566,66005,61578,54812,56914,61664,70793,74100,80751,87780,75346,73106,69472,52524,54880
103546,130330,131170,132920,134380,158503,156919,149751,128276,146228,170728,209302,191369,187921,157951,237546,269210,209875,173864,150582,166240,188370,172378,154018,163391,211246,149964,133295,108736,102299,116241,122110,120710,110105,127856,142951,139369,140029,150262,133469,152804,164914,195211,197139,168416,164546,189341,190318,195753,156915,149297,181861,197580,227967,241161,249334,292685,254989,285000,339619,285366,263012,250144,344808,408987,340281,276657,263376,293706,241381,248019,256857,264921,257625,238336,220556,242460,182371,160510,162162,138311,123788,119441,111406,99913,98435,76645,68332,64864,34742,32612,45303,49127,46764,50846,57744,53633,56885,62843,62881,57914,68079,51733,57849,56423,56628,81912,90317,92867,72313,92405,98338,131905,117181,126201,122926,115740,113477,128226,111760,108227,79762,87417,80333,78174,72415,68316,67013,78261,68868,88271,99707,78325,70567,79680,64728,75303,60989,64338,58607,58028,64775,70082,63082,76447,78108,83817,99690,106091,112074,122190,140671,127936,90681,76209,71993,103285,77353,65016,66584,51131,53734,53899,56664,55567,54804,58920,50504,49590,59252,66501,53077,57888,50708,59604,65904,68164,96895,82259,79487,106232,93318,78823,93114,87753,80370,70591,67433,62119,64942,93282,103030,84646,80847,100696,96562,75536,78676,93218,72813,64304,53014,71833,83218,68872,73441,92331,79781,64835,69925,60064,62425,79731,82935,72454,68783,57762,48242,51325,58911,55038,60963,53306,68120,69021,67986,72908,58792,55354,46830,54829,46050,63585,57631,54102,60335,50966,66914,76851,67004,58608,64749,71403,61602,64106,68973,77128,87107,73935,90344,99234,91748,80537,86037,53402,51889
115989,112071,119252,134488,157439,158792,133464,130696,118596,136093,157702,138496,156081,142351,153200,216143,243300,224902,215378,180845,191740,172041,174189,163880,149288,184018,215241,183268,140771,121936,117261,122303,139292,128663,117153,118059,150572,147366,178699,179525,166072,204294,192856,208775,181372,184802,189557,210531,234901,183736,178851,178891,212903,214443,276735,243214,274179,284783,352788,280364,240454,263982,240117,308273,378286,353681,285978,287655,279688,234885,235762,261982,247475,271594,235343,227009,180653,163827,143985,142311,126396,129496,135817,91521,88130,75402,63729,71395,60505,42583,33216,52225,50160,44663,45277,48767,51705,41601,50025,47622,65034,56781,49273,49679,52520,56529,84037,84227,77198,72195,87074,95785,98375,109801,131412,151360,110572,119777,137229,124930,121393,95018,103239,82879,78119,72908,67379,68649,91152,88162,106975,113377,84013,97638,69308,69151,58812,67319,61866,68312,67875,67566,55667,59932,83746,88629,93265,97787,122752,133549,120316,162216,150178,107963,103740,87049,86567,77956,73061,60795,60346,60682,56540,46091,51262,50484,45615,43591,46798,43074,54346,53872,54573,67325,60627,71970,77422,97963,77847,80837,79870,86826,91969,83253,88345,80154,92274,65407,66632,66260,81101,99032,89797,81872,83828,89725,97156,95302,74865,72195,87411,73827,75106,73640,72836,88422,75153,90562,88090,59055,75522,66407,71041,78375,87565,79255,67897,50871,47186,50416,48119,56239,57407,61989,59225,56871,65959,61372,55223,49025,46997,55792,51763,63150,69750,80519,76602,82110,64361,82277,75633,71563,77933,91638,75424,66488,79989,90259,87197,97458,98708,100420,81543,65635,55534,65816
106070,126538,114712,127121,140364,142212,100797,140986,106543,127084,138783,125194,132169,121115,154919,165912,200958,214587,232004,167546,154800,171932,185435,196789,185989,165118,172168,211781,154424,137779,114586,86021,103165,146032,113175,133902,150412,140526,176462,196920,176969,190271,174432,240761,193931,204094,209257,219559,260944,192459,151468,206433,217307,192238,199165,207854,262895,290222,319901,284999,271015,326343,280806,313979,343221,297288,294690,258983,269761,242828,193414,200244,239048,261644,205314,182392,151117,119747,129547,117003,138792,145757,127967,95187,80937,66518,62399,62765,64402,53067,46160,57553,51863,47251,45589,48028,61356,52405,44469,36646,60917,48354,45203,57204,57439,59237,65647,67154,68083,69223,76066,88743,89511,102671,132559,142641,118847,133776,119518,107421,107416,111103,92957,109006,93617,86643,70480,82838,101880,95617,128950,132050,110232,105763,87502,79079,75973,67423,74919,65055,75736,71688,68416,77907,85266,80590,79115,87028,96813,100479,95009,115850,120777,115256,93882,97814,87808,75597,87645,70886,66749,60732,60580,53439,59671,59993,46260,51985,43938,43800,54391,60460,55667,65176,64094,79155,85764,99769,99384,80765,87180,91295,107241,90843,92342,98241,91709,89618,76078,79421,101908,107532,93045,73249,72664,88908,96624,85970,81486,87062,96054,77946,73972,70256,66375,80853,82872,76403,84768,79897,80808,85685,74646,63413,74325,93795,74073,48534,48712,42175,42345,50020,52068,52603,42139,41569,52630,59151,62323,48956,54586,47111,56317,60976,77008,84963,74758,67644,83923,73762,84753,76207,74416,81092,79128,73785,89971,117483,99825,91212,107006,113765,95362,69835,76393,66531
151499,137716,151606,145331,139382,168950,130896,162081,170458,139536,175078,135127,135784,136008,140659,170731,182083,193547,179355,179397,167536,199424,198122,168043,164137,172886,156660,207115,184212,151814,119208,100007,107634,101700,119022,137559,157448,156522,166265,189219,185030,183864,205514,261124,222728,245233,288059,233064,214504,211271,212166,198112,222275,207988,195373,237998,230420,321454,286967,281906,251263,333781,282535,356462,339644,293348,268454,250090,181764,186553,170884,188945,198158,188667,212417,196138,148245,120961,124748,147545,127419,126955,112662,108757,87477,69376,65153,66384,60615,69470,62166,53287,48639,47012,50541,63916,53988,53228,47154,39377,41351,40481,39777,41827,54540,53085,45681,61535,73705,71787,66884,91184,101486,95866,121745,151890,147603,156072,128144,113129,110305,112842,121714,107169,117493,117416,83709,106129,133180,114269,128718,115543,115586,108168,82130,93320,82373,83582,80955,84326,87266,84029,91086,83065,92785,75518,82567,89356,79782,84070,99082,121547,117653,126357,113160,104556,77162,65364,83016,67539,57297,65673,55128,58461,59569,52383,49049,60557,46174,48464,58282,56825,64607,61771,57963,70947,99059,93106,94456,87664,85252,74867,90788,77864,69355,78846,88124,106481,96497,100861,99632,98824,107181,77267,68783,77318,88533,82088,84951,84057,81443,86602,86398,72173,84369,99742,76297,73395,76787,91567,92071,75244,76407,88674,67331,87112,77466,50344,55742,47318,47316,38866,48267,39268,50322,42959,51200,51940,53813,52114,53491,50072,59094,71176,66809,83013,75308,63598,71082,81911,57636,75113,68439,83543,86759,86811,109162,87589,85777,91411,121064,108044,85687,73203,63956,63451
130048,142535,114481,119532,122243,159091,167193,183466,216368,175856,158109,127094,129650,150541,201184,169188,168711,187489,192469,193790,180476,162846,171321,146748,173209,158181,154200,199147,203070,137155,126946,126489,125865,117835,138133,146517,149820,146301,163036,145720,162065,176677,195177,205542,237444,265675,309278,293728,234954,242163,228198,215895,205252,188316,241118,218502,216794,257526,278710,253618,243593,265335,265418,318750,311232,264731,268121,197331,213372,166837,153762,165372,191834,173001,183055,164854,182641,138083,130701,120018,130652,97284,108096,92932,103595,84467,79302,63592,61579,68166,77242,51414,55672,45667,44187,47003,59586,48676,46109,41446,39375,33948,24616,28851,46908,43951,44929,52647,62803,70096,72291,94362,93621,120340,134668,143687,128180,134627,138379,128458,116908,116525,121921,150641,129927,118251,113096,109428,109951,121754,100213,97142,124458,97213,86181,91234,81381,72324,80581,80643,105468,86667,83404,91898,86975,100800,96320,87409,73579,92475,93500,117693,114704,104539,101953,92766,83999,83140,72437,66265,71693,68188,69811,74583,61572,44160,46672,50600,52734,45404,51097,65945,67265,65736,55468,63423,70184,81267,73644,74039,88120,77518,72180,71506,70711,83776,114876,136783,117039,97586,92668,97429,90152,74328,74105,82248,70975,64517,92056,95568,89328,97063,83960,61864,60830,79795,91076,98174,113199,122747,107584,82878,86952,80578,79092,83882,67730,49986,55100,44381,45762,36566,43942,47757,53549,56114,53155,38050,34611,47512,59681,50427,54032,66098,70650,78472,75865,71249,72484,72294,70454,75138,71486,89783,80190,80607,93300,87506,108014,113665,111517,88239,77908,76734,63305,55117
140097,124444,116610,109288,108585,149455,197970,221482,201370,216737,170822,188756,190347,212928,177213,192665,202562,175472,197399,195942,193431,159094,170708,140114,173093,185529,145395,175663,197558,174232,169192,161145,152535,124776,144841,144805,144068,129253,134139,153893,152873,199761,210414,206654,240351,242429,239695,283010,239465,255425,223683,234033,238351,214361,187046,194765,185811,217028,247378,276365,233020,221684,239781,282178,271472,251587,279145,298141,226629,189065,172633,166226,166535,195464,175237,185650,195588,174322,145256,148648,114108,113120,89716,104653,107877,93101,92111,71732,65466,70473,72891,60951,56630,55843,51973,47837,48632,50341,56662,45550,40263,36800,23554,27338,32887,41719,45362,62647,78818,69073,80489,94350,90655,103465,139649,134224,141999,132648,153951,135666,128290,110686,121816,124703,114493,134585,138308,128590,99323,103407,101323,75785,97307,102490,71578,81787,69287,68760,84194,87365,101599,100011,96136,103531,98094,77156,77358,72468,80186,88390,94894,110526,116967,96267,101018,111439,101726,85547,81320,78753,63567,65233,78612,67919,67294,56185,56464,46628,45160,49799,52845,71397,59595,55483,53119,43979,54774,64512,67847,69640,78826,71345,72299,68502,61939,71696,73675,98408,91604,98027,92884,108596,78646,71281,70702,66553,61130,50844,68166,89160,93985,87981,70552,64830,60375,59306,84378,98905,109323,102979,90277,69504,102900,90916,75105,65670,80722,64629,63438,59691,45217,42997,47691,40612,43678,41847,38259,37233,36414,48633,48610,52032,55838,50395,62832,76005,62025,65078,66136,66503,62096,66941,69649,86394,87171,68866,76889,91173,91478,84738,86750,72399,60633,62782,58806,67481
97184,108178,101548,135661,108670,125299,161229,179314,194750,230847,229794,206098,206678,168981,165710,200567,229954,209731,220241,228536,205082,166440,163219,169578,132058,173521,186790,195621,183048,168971,158652,139846,166296,158953,148915,147921,135498,105342,129966,160118,189275,238467,271854,223181,224556,252330,263603,274926,220694,179999,195543,205524,198354,155755,182451,190574,196688,207464,203451,209975,240084,270266,221228,310788,283424,248746,239181,292630,232055,244761,205731,165136,182121,160715,173929,181279,173206,172581,130079,131674,135175,109945,95198,132785,131205,109634,99639,68923,63712,75511,67930,57583,72498,58496,59921,69241,69591,62141,52774,34923,37467,37159,31444,32793,44587,44480,45337,55275,84363,78526,82931,72847,81601,100499,122307,151088,129573,128016,151019,130569,135855,127390,123960,112689,117203,115308,156143,123684,109803,93304,99072,85615,87254,89308,63164,57186,69141,69883,73233,95627,88657,106742,103123,99118,101580,89234,62713,54662,75515,75215,77255,94013,105050,101339,103036,108711,94933,89388,89356,78230,78274,64669,60970,64604,59453,60690,57426,52838,51699,45810,46718,54764,52159,53483,51231,51937,52771,60512,71199,80310,77297,78814,69446,69164,64785,63172,73409,88884,80282,101631,97937,88835,88733,75992,67855,73918,66366,56112,58097,70241,91925,100691,69488,59468,61016,76338,99504,92405,101415,92546,89560,68864,93141,81199,70194,53696,62882,63562,61547,57531,43865,43154,45890,42536,41552,44611,42743,37402,45269,42830,50265,50299,52048,51027,60863,68318,58347,54480,54321,58911,54685,48182,66073,66638,58007,64381,70177,77906,78489,75214,70208,56128,53034,57486,67708,64940
