29255,41410,47280,43636,32968,23425,20823,26334,26241,16009,17006,16596,12812,9720,11852,7247,10146,19326,21319,22263,23421,26412,17743,17852,12043,16932,19535,14334,18638,19527,21512,16906,22709,20179,31136,25600,39387,25693,22744,44327,34802,37901,41598,34144,52672,38217,45142,33658,31866,61162,50060,38423,39041,30430,49120,54700,55675,75626,57581,34728,33837,28086,21657,15300,18143,12665,16762,14988,14853,19605,24281,21602,31719,28624,26387,29632,26142,32886,58004,47342,58618,68447,51990,41682,44790,48650,42548,31262,22566,33847,30813,26992,18758,21593,25510,23481,32484,32301,15524,22407,34417,23895,29883,40264,33235,27213,36250,52215,56089,44579,66740,53031,56133,51902,58986,47209,57917,59491,55858,62465,62262,40643,34164,37181,33409,19716,18492,20411
38750,52816,52567,39741,29160,23165,24647,21672,24219,20577,18935,15162,15720,19484,11540,9283,16279,19296,30942,21941,26296,29170,15792,13512,6592,7016,5773,6897,9136,20956,22139,21991,23970,26509,23380,17163,26388,33121,38348,35392,33155,32879,35966,51728,42673,30239,40085,40489,47408,32833,30886,36711,42325,39166,49464,68226,85406,67419,62033,41611,29788,18345,17084,23472,15286,7708,14544,16748,13314,21163,17783,31309,32668,28463,29623,25929,29610,24430,39291,47271,39744,60424,49940,49431,54483,54512,37415,36764,35237,32890,31132,21386,17487,22136,28511,24520,30009,21245,17626,14690,23218,22120,26620,40805,30693,24313,35236,42490,46328,44527,36197,48781,49400,38630,55515,64230,58718,64133,52971,61086,57199,43201,56002,50376,39208,23845,22508,16477
43915,48083,54487,40377,38520,26183,24389,28310,33181,29492,24365,24685,19106,19097,19413,18715,22408,18672,28104,23123,20250,24325,13639,8491,6344,7287,4379,6331,13294,20007,26627,29611,30388,24011,24957,23570,25592,29655,37444,36098,37067,45502,47968,61814,52228,34245,42123,41808,28168,32910,34293,33899,48280,59679,62084,73060,82014,74804,67779,43565,25042,17055,22269,22451,30321,22409,17344,19018,14149,17739,22538,18155,35139,25778,31638,30659,23583,29586,39574,50638,45656,47053,51535,43703,67769,61012,55364,47151,46093,50713,26484,21923,18100,18141,22869,24737,29176,25509,21707,19703,28692,22504,26010,22323,25023,22573,33607,39458,29145,28170,57812,39661,46719,45873,50976,54345,63619,68146,64216,57251,42969,46773,56899,51789,51706,41775,22239,16939
32939,26327,38182,34862,31541,31456,32217,30203,42561,27239,23980,23778,23069,25267,26355,19610,19940,23166,28657,23595,21677,22330,14926,10564,8223,4462,3503,3926,4887,11377,17407,15424,25635,28056,27018,22880,27222,24229,28611,42782,35687,41924,56623,61914,57556,53498,36940,30016,22197,22642,19425,27955,40973,43316,60732,53616,54602,59124,63795,48342,34216,21132,21191,38535,24677,29017,30773,22635,22709,21181,18480,22534,16678,27000,34739,27372,22715,27471,36956,41429,39683,43454,45868,46993,43732,43821,82470,59354,57663,47426,42052,20475,19520,20219,24794,16469,34201,31279,23819,20201,21007,24393,24615,20363,18146,21790,23313,30594,24558,31083,40288,36436,40030,58789,72924,61001,70303,50978,46503,43481,50920,57244,62142,53306,46985,52465,43156,28230
36958,32383,35701,41888,40686,37771,37069,44657,40420,32851,25589,22501,14350,19717,32147,29716,18806,19464,29433,29533,19290,16988,16485,11294,8259,5633,3132,2428,4426,7653,10778,12234,19672,15284,25741,27577,20769,24263,34488,50866,47315,52566,63284,60200,55780,42868,27320,29724,25698,24929,32400,41777,43818,46575,48615,52523,58733,73180,37151,40652,32616,31646,21708,32474,32116,39110,30650,27366,20512,20172,19808,19335,19794,22186,34870,20732,16727,25600,33062,27999,35065,49539,58915,46861,44519,52512,62835,77959,58423,37202,37530,23202,23752,22758,17658,16055,19336,25114,21249,15337,11745,14683,17779,25329,17130,13590,24895,19285,19164,23794,22780,36194,46475,57133,89219,62062,40396,46130,48714,53713,65539,67743,56095,56507,55126,49858,29899,37383
47159,54423,50166,41637,46332,44000,45488,43095,34338,30124,20978,19011,25031,26263,25684,26600,21498,26222,20922,28966,30587,18896,14073,12137,8754,6818,3198,5314,5725,6444,12410,9830,16165,15958,14711,11749,17336,20839,29739,46673,51230,61633,59271,56170,44181,38363,33121,26677,28219,39404,43788,59378,73259,58616,42501,62726,56940,50859,46250,44373,33329,32194,37828,28093,34527,33709,31152,33993,33028,28227,22405,16138,19894,20146,14780,17985,13905,16505,15589,27233,40806,45677,61380,46099,41510,58238,53920,47794,56421,43218,36913,28900,26674,22759,19733,12963,15798,28425,29076,18871,16815,18605,21217,20754,20894,21318,19037,22237,15803,14412,24972,33988,42653,52796,62891,53101,34720,42125,35254,37211,34535,50331,65507,38864,36160,34589,37603,41194
77441,56504,74789,69111,74553,52671,65553,41526,54978,30600,23899,26387,28442,27812,28656,26431,24007,31276,40801,39399,35847,24021,16872,16883,11198,5870,7240,6421,10557,10043,11930,11191,16532,13365,14660,16360,20305,20814,27082,48871,51216,37968,36317,44962,45701,52427,57559,38206,40366,43536,60836,73428,69623,62295,54647,63488,62281,50741,48313,32005,37443,61152,52102,56088,41560,26615,49653,49323,34141,34771,32114,19897,18090,19075,14264,18559,17153,12225,18127,27416,36532,59652,34738,32086,50148,48320,43900,60983,44890,43959,32079,31172,27066,17343,15328,16210,18157,16663,22662,21798,14462,18236,21274,29291,28769,28067,22167,30975,14347,10674,17808,25326,38809,49200,57313,43657,29916,22403,37695,27396,35963,53676,48219,45933,37563,41688,54347,52532
89371,71378,70144,77876,76603,105376,68947,46521,38247,34794,22004,27905,24758,25729,33588,31154,36406,34641,31368,47740,42780,29376,13776,18599,11702,6733,11567,10105,12621,12040,12358,9755,16163,10966,10947,7548,13875,19057,21863,33090,37118,34890,37577,45733,40297,45082,47015,45271,46047,49493,61576,57115,73966,68926,63944,66982,75182,53496,49764,48305,47534,62677,47810,67882,51987,35014,33564,37421,40010,46759,44711,42043,30278,19989,13111,18665,17257,12796,13175,16158,26924,33751,25089,41596,48844,49660,54261,48044,43711,39837,34657,31305,35298,23669,29531,17660,14774,18799,20903,14244,14058,14940,23783,30286,30957,27380,18773,20857,14356,11193,12847,10029,27969,36394,46022,35445,33881,31500,21231,27915,49450,42909,41768,37730,42139,55233,50383,53018
77449,62807,62192,74363,115742,112656,94106,59727,41027,36510,29202,25046,33014,32472,36215,29871,34032,24794,26253,31755,30189,25490,20951,15123,14822,14505,17504,17353,21930,16626,12047,6658,10994,7120,10258,10983,14375,23961,32934,34464,32301,31490,49334,64514,47324,51512,63559,65539,66796,63282,47026,71654,86315,69152,82572,59041,62776,66735,72516,49508,55131,67450,73700,66173,48635,46760,35315,30339,35245,48296,69440,62257,36798,27612,16735,21588,23018,27260,24885,22115,41629,35961,36188,38121,37672,55068,53170,37815,46353,35401,50613,37619,32466,26695,33134,23450,13272,10467,13557,13005,15801,20300,28732,25734,26631,24352,14675,12351,12737,12242,12565,15990,20745,18641,33808,26412,28427,23720,25799,39988,38120,37022,47616,50690,35748,39250,54625,56955
48420,70133,95726,99748,86887,158797,106928,72530,48202,37962,29999,28307,36613,33775,30599,34846,31120,28526,28575,37202,28091,25136,18221,21300,26123,23217,24807,28878,19287,14301,8334,8781,8782,9162,12488,10681,18059,23305,35037,38894,44502,46810,61456,60961,76626,95282,82589,87113,96403,88534,79339,102582,127300,105776,82449,78092,64560,72454,90901,84934,91267,63320,59249,47726,49296,58102,27137,33035,39064,34224,34404,38471,36688,34204,28554,24337,21013,30302,26415,29840,34542,35195,29799,37675,40413,44973,45383,40817,31593,43732,51893,39295,35829,37967,30590,22972,19904,15600,14234,20675,31129,24669,24484,22433,32470,27768,12520,9816,11811,10781,10228,13548,15433,19741,21026,8844,23260,24630,21475,26977,28426,35094,35756,32716,45424,41020,51248,56675
