383455,532500,592016,743904,349722,221829,192074,156551,193915,220043,200212,156000,248654,246166,266115,301763,264254,278166,400895,418897,345254,199953,156970,148370,141910,103238,95299,79166,96677,88659,103259,95169,78850,75409,86816,90461,106680,88710,100051,104666,129315,111867,125298,135469,193828,209145,260921,227005,209422,198421,172490,124597,83954,107004,198161,131527,174848,129904,127468,141246,127959,116452,113358,135425
460686,496774,534923,563232,468311,371000,310217,246656,216864,134199,204848,250146,193835,251814,187780,192766,190398,243894,364958,395047,291565,210300,166446,166648,167242,144385,75037,97773,102854,70052,60345,62124,79846,111565,92889,77345,65573,64288,95602,102722,150446,156856,113010,146384,145795,256227,219484,164345,206051,175612,155367,119043,151153,118656,152713,178308,191590,153594,180199,202812,161221,123710,161636,153436
320267,383355,569088,452085,420960,443426,448983,314576,178391,155639,200569,297258,355036,344855,211788,184715,105959,198615,362810,192676,264257,167913,207766,173750,138706,119578,72682,70113,65274,43022,31226,45147,49878,67519,70875,53132,65624,81705,87973,79147,91952,150052,159249,134523,135707,177631,241154,170086,190168,159989,107168,124862,115012,165828,124574,160236,183749,195639,243415,228912,152487,139669,114315,126574
348547,372486,357439,407812,453668,553542,577115,590214,239929,253870,361487,433523,318466,303416,217286,169533,152819,176799,189870,175654,156808,175716,218171,154564,123572,92396,60739,47052,50692,47790,28278,39428,36067,34489,38837,46112,54239,61615,94521,111464,103705,129268,199847,150763,114741,238817,170311,163409,180160,177780,116754,145157,165442,162478,126857,199031,300607,190568,254571,189069,164025,118937,173215,222069
276073,267451,337143,458470,637950,607465,518620,567209,338003,341637,385841,366990,317180,222160,163479,161633,158418,177878,138631,148258,170612,97008,124051,177382,84734,75141,36684,46062,44475,53002,25724,37401,38376,31122,24594,48433,42621,44623,68620,71919,70409,76610,100857,138943,115167,150802,162061,177571,140997,165864,114787,147021,213047,134475,152207,209832,229041,280445,147512,143445,134216,106740,181427,177911
393529,279825,318536,359992,517232,548380,721722,648571,444828,402730,403901,533915,368221,180083,173538,168499,231241,143782,177782,147745,116700,109939,107016,112197,61109,45575,48134,37444,37731,35733,42425,36578,43270,21533,38887,53633,47123,36074,46763,33428,39071,85030,134996,123029,164677,95556,109694,113405,114819,121852,122626,170255,137835,184568,145147,130936,220991,322955,217262,105099,104864,147309,161862,115140
316126,325870,357238,384531,548115,488048,393741,503620,482206,434040,424970,501418,364087,301012,184038,251359,327212,265213,199040,154350,125877,100662,86373,72410,49072,30621,26941,48072,52375,41609,49055,25318,29242,40091,41351,34419,53419,44461,36210,39711,49023,78789,83450,91785,117629,105504,142065,94442,154901,116680,112960,142303,131648,151085,170965,149178,163003,199801,144599,101610,101169,114690,161589,128964
365869,238441,347231,346423,392192,491490,589316,472076,577948,528687,449416,315672,266439,229666,271632,400841,268071,253287,252909,172747,100681,107139,82627,52355,46398,33279,29599,40064,36246,43203,52676,30072,47463,59193,31725,41352,62846,49423,52755,41535,40467,70702,60490,57512,97472,103076,143891,177885,138398,106248,130123,141799,179540,156555,134393,123298,139884,118582,112517,111131,79272,96171,124637,114193
458883,324703,320836,379436,405949,509362,402544,526756,540919,496535,342425,265458,276418,222333,221612,362489,372031,228435,282992,166518,114409,70130,61711,37442,43030,31075,34271,28445,27924,40911,47572,36881,67996,69913,46775,34028,37138,31119,45668,48389,33047,52522,40225,47313,59469,72706,169116,137891,163702,95899,101998,143981,101742,215813,155711,149349,180186,119065,57643,57016,70438,72700,76275,102001
347661,286502,410441,472954,502414,466770,414906,626303,577717,405182,317121,243104,159874,189685,283940,298578,281246,243893,208780,191557,102658,69799,45402,33590,31732,36249,43767,34984,34085,44019,55209,42839,69265,66110,47497,59493,33462,30120,46820,25503,35441,38377,46377,40083,62269,81569,125652,120475,128082,86646,120948,107771,119257,178068,122396,116595,104825,69235,40812,54898,59097,65014,60642,73212
