66216,64132,70445,77523,58395,60249,104330,72559,65128,64763,57007,64949,63168,45320,46954,45377,46901,93191,143245,190132,99972,113088,82871,177000,142299,111276,78519,71505,86571,102572,89339,95703,127875,184215,224259,143718,140620,200080,254229,222843,271611,229612,251845,233109,231350,266024,231116,205772,252792,252907,176730,152618,270493,230197,174575,152420,178814,152548,205413,157860,243810,261310,299714,391954
95136,51865,47300,74828,62275,75557,85686,87840,54800,52605,50507,94902,57550,59087,67567,58259,87038,116929,192940,228491,156711,153486,164912,193846,181901,104716,107077,95614,78547,113001,119713,157840,221560,171802,245811,188373,153762,251087,281718,226795,272191,214987,229574,262985,144346,219477,211182,251064,290437,224154,178163,143879,255925,265750,358058,262472,245555,219042,317429,292836,252894,379627,366850,656914
60664,64160,52575,55734,79807,98250,92552,71835,52058,51379,85153,91963,50983,52782,59586,44644,68948,119457,170045,174277,193349,214175,152934,239408,156210,84130,88692,126859,155266,116754,102108,95730,152296,135894,252483,220790,231499,190876,210954,172090,236992,173440,244136,193364,249845,244299,211567,236845,358520,281161,221758,227655,399329,484706,502325,327064,255345,267770,318089,289779,352014,413079,478832,496280
66895,60243,58002,32894,58168,79992,65083,73630,72691,71347,68632,86110,66147,46784,45538,75160,81568,122643,152533,129080,169868,247391,218592,258918,195522,111505,117459,179412,127249,104382,77733,121318,211591,155448,177980,238259,172499,118412,182633,213568,218976,188723,319110,260784,266812,171850,223862,244226,249957,319025,316349,381729,534663,448522,564620,541000,350369,262403,275136,353328,562922,571711,780060,837073
43702,79986,71661,71822,70371,52131,74313,75347,51265,59607,61502,83715,45711,72070,65418,82734,60116,73518,71017,79523,138443,217407,286770,351734,231554,155471,127598,115112,196379,130802,119985,137356,168597,128372,127688,185722,182735,121327,190771,152793,171333,193647,208831,179468,180781,200959,232616,302753,349908,410268,418652,307180,329140,373240,355172,261439,295678,217883,329097,359620,667669,552469,538174,498829
55233,34096,44416,32995,36309,30556,62998,69961,79603,56976,50110,57240,38176,57675,46348,32418,33508,43091,52224,55772,95446,166688,233850,309522,330534,157842,148010,93572,153097,108782,138657,177122,191575,223647,139418,167356,161644,129930,112701,99909,124367,176051,196819,189436,167698,177667,201062,272016,427202,362022,384688,383991,331262,259162,243260,280273,151901,233158,373535,577657,537392,283029,397801,473976
33592,19037,23344,25310,33602,29470,28851,40023,68871,44738,49329,56293,58092,33794,44543,28123,42850,35316,44585,67088,89042,115973,174493,205722,168875,165806,103703,100181,106125,103963,131489,136316,170053,98269,194040,146127,128354,169298,120233,118589,101833,136517,195194,119240,148173,167074,200233,275143,421974,296543,573139,483833,331891,282205,305687,280526,290983,221749,243711,401387,399769,466184,404683,466167
24548,22294,27638,18200,18356,25421,29108,35488,48712,33327,56652,50027,50121,35860,41378,25151,29537,34878,44010,79032,96270,105543,135996,168865,182789,99816,105296,112371,123470,159095,118851,145723,197584,146533,187034,213947,153645,153254,193092,134406,163887,182785,174625,169502,193098,225352,212891,368378,453387,389238,422986,389967,326945,343884,253136,229537,283008,246449,212160,344057,711779,773224,536099,374038
14284,16470,10745,12754,15914,14059,25694,30707,27405,17357,28417,42025,50126,48643,48098,30576,15017,29210,67815,76654,80004,101209,173551,165970,154651,116915,108855,144820,159369,139226,86947,100619,129555,161369,122641,223644,179224,127610,143828,148583,220194,177488,239601,269035,202892,242576,305576,357596,307990,368246,426657,312498,265363,252655,316285,163669,152310,184282,267346,297156,577078,510477,513473,372212
13118,2554,1265,3303,10392,17698,20386,20410,5288,12101,13938,32166,41672,30723,24733,18613,15114,26374,73044,110213,85398,73070,120312,179130,154069,140754,125544,109114,119952,134864,115323,56508,120656,185654,143487,164951,104127,118103,159659,141012,172079,215408,251252,306833,371675,380423,366216,298095,223725,302903,303083,233046,249867,368050,322686,284635,149427,180135,244871,380477,328310,311392,376037,320438
