137250,128026,68808,125042,56856,49540,55497,49149,49676,61171,120281,105378,115249,82691,87941,81614,115062,100334,85000,86701,109337,99005,66044,51590,81885,47407,60520,63419,77490,80975,74647,69133,53410,58181,55974,48844,30454,33942,23810,30754,74169,116760,146645,132127,131654,76870,115082,146780,116299,135575,79624,100888,100673,91471,91806,104818,193325,259951,243570,190873,148275,176311,127345,113222
273894,201553,89587,109619,53752,53207,40293,47494,101918,90165,139269,143500,112983,97521,94642,142900,125029,104039,75287,93624,67711,80256,66038,88813,103120,96472,71173,62517,94127,108774,115410,51868,41512,47368,58854,83279,66389,51515,51420,44356,84720,86463,103512,119199,104591,63928,125769,102705,129214,97408,99018,108113,145444,102837,100422,130104,250008,225003,237494,168177,130597,131551,183349,123641
213321,123943,142312,117066,91041,78093,67500,47866,80081,78418,108642,153863,114895,161622,113202,127072,115370,91441,75021,69906,86968,111411,117842,118798,123481,102025,83072,46021,86478,133518,114180,87897,63339,57170,52003,62003,69271,55682,47442,60200,76036,79929,104043,102287,110716,99445,133098,142418,105387,123617,121682,151956,198421,134125,98006,130855,185676,271387,230381,181104,125226,128331,200187,133611
173280,160041,153660,147846,105194,79727,56075,44152,77422,78920,84074,133710,178544,211055,176065,99900,86590,94123,123775,94339,87235,137869,162452,103771,79116,69027,84876,75331,63282,60560,91825,108930,131471,93070,75449,62410,61950,51592,61845,73576,83590,66209,91972,63187,90723,116343,169120,132082,102000,120592,82884,147504,175410,124959,107813,129676,144402,191996,285636,206025,139693,168617,145477,147004
175671,169020,118319,134571,97730,63383,43510,80977,58109,83128,76771,109943,170206,175020,124463,144281,119698,128995,137775,112557,128332,154720,119509,157428,139899,110172,124665,74704,62783,66614,100686,106721,82709,79420,79366,107727,69845,52599,51962,77332,106406,97373,66347,76181,64074,84159,136220,129372,109912,114208,133557,192166,204576,166937,105367,158189,141948,233691,276376,232740,183684,120206,173079,162128
233366,237626,159256,95735,73477,61900,35846,63878,75912,96349,100126,126176,139994,176833,123402,130332,142155,102051,136713,142882,179203,109553,117555,188381,138797,124570,130301,77200,93856,127417,145067,119434,116580,143598,91677,105976,85157,86301,96331,92453,85047,68115,83554,93530,62242,68521,83790,121459,107899,66077,77099,99036,128381,113234,95188,152695,200479,280654,232531,191622,168198,151164,155517,127291
260399,335883,180129,183273,78465,77895,59671,71192,80523,132130,118168,118539,101127,120067,72853,115509,138172,87314,117831,139074,180543,141671,113338,168943,105078,104217,112266,84100,104203,123749,157023,108074,120537,139280,136048,114583,114905,105358,94862,95019,94872,118071,126854,83577,54248,68729,104023,97630,97472,97838,45252,104687,87077,75170,112356,175777,193438,216552,236664,181452,177481,171025,101194,154189
310680,230366,196188,150950,137621,124013,87935,70298,92719,146123,211526,154437,146519,113492,64026,51041,78850,78757,96791,65250,123238,106739,106603,82476,113123,106923,84183,75927,148693,101719,162887,204209,207160,180391,154390,114158,100602,172348,137114,113396,176270,153380,86055,117635,58977,76342,96796,117366,73345,59542,52699,50857,51544,65177,102230,147586,185885,143393,98622,281421,208846,208025,114527,133593
388325,253596,177718,157656,143401,144153,128031,120263,141122,167605,162363,173763,90868,88088,74920,82707,68062,55875,58231,77294,114495,94446,107297,106538,99583,99306,90501,75768,67418,120027,148061,144643,104002,137075,132341,106208,100277,144177,157938,125997,152516,133050,143137,128349,85961,130758,112366,65984,51087,40206,62586,51253,84471,105805,126742,139598,199040,193933,165296,252227,246242,223267,145597,94499
268286,203739,359958,298854,185216,167336,162688,120769,162595,164925,193498,129215,75683,80518,96696,80757,93962,63507,97133,102627,87498,119279,168573,99876,114530,95512,103818,93698,81486,142306,120513,121793,149482,106785,132499,104224,105340,130912,195566,157009,130765,126351,139765,111355,112193,110654,63598,50373,41261,27341,44490,46557,98565,156511,157556,154432,168174,130932,156511,202740,206776,186869,148091,120724
287974,212022,247522,361204,225067,166709,171643,147351,194930,156688,184598,106426,74325,61841,80181,86494,99436,124384,76406,89995,82531,86592,161954,112011,176455,121467,168636,153468,123769,171561,153745,142673,173123,196333,100859,100930,84254,122195,99650,101196,118482,154536,184648,131634,143003,130245,71585,61273,41675,40028,44822,89661,103084,111322,144662,175425,84287,134472,164022,142755,181698,142432,135266,91442
220312,202224,277350,303870,202861,133144,131193,157938,200108,136011,130041,102842,86724,63763,74809,79073,100585,134788,84065,104337,86821,114588,135682,185209,232347,146827,159212,121004,133101,142267,154034,131253,165163,173613,128919,97727,72913,60886,60783,78338,100776,121497,95894,83813,134521,98775,57023,41591,44602,46518,70666,134412,149989,163491,143538,135289,109633,70137,145720,136701,123722,94111,110597,92479
240340,200133,246455,311587,183108,97682,84267,102737,116398,88657,100634,88150,75673,68613,71929,63699,89292,114448,97472,112635,92377,123870,211492,193925,321604,223432,156223,122636,113745,168944,126221,132198,172543,191576,192419,143260,100355,52886,71222,99348,71114,87888,91164,78170,86501,57939,65481,42684,51624,46620,61669,108386,154623,142046,256354,188196,126429,66914,89185,101506,93841,123685,71548,76245
290440,230637,253134,267354,202106,143956,50118,57773,68855,85683,81029,78409,86736,54554,85992,83161,86494,104345,97352,109516,155703,212529,280806,331055,310126,193349,223938,193443,177166,270204,141002,217434,189996,223176,174553,195437,128791,83640,75725,75827,75739,79658,81760,80801,84735,50065,56782,46770,66679,87248,94019,146609,189852,234356,269461,262787,138682,76614,123747,84061,71816,98068,63297,63058
301742,231072,218387,184279,153178,133322,106099,74458,56535,71807,72099,63557,89436,69076,110116,142362,124734,103151,136590,125315,171335,160761,284451,235418,228770,179555,165759,184851,203808,178577,166897,216081,253017,265044,239221,185965,104494,95507,69708,66472,91541,69622,79506,68432,81931,83611,78579,68913,84061,154824,151519,138980,155070,188771,159308,147174,132208,96069,128462,114221,75562,65384,62639,63699
200168,174147,133377,136943,113248,150647,122995,56499,39684,44791,38445,57346,70854,67974,112007,91134,86581,93440,109120,126607,94879,140511,201152,201469,188480,169662,177311,251190,249565,160385,164934,156076,239117,254211,203247,104280,113840,75282,68816,66015,90616,104492,93437,84771,86388,105308,89150,105271,95567,138110,136795,120186,90536,105041,112771,147331,106549,94792,55636,70703,59604,94777,79242,78185
245635,179399,150370,124121,124267,152048,101201,82902,64270,62170,55782,78372,87445,68695,107060,108666,87161,71033,107617,125457,129186,145747,229375,221324,130661,165627,159878,163887,148186,176725,162409,141354,168675,184372,164704,95057,100269,112850,106476,108119,101024,106744,82060,78554,106822,89539,128248,134969,86020,70764,128121,97289,55323,99720,109784,93228,108051,109660,84985,55967,59717,79634,65424,62528
235208,158379,142069,104422,98214,141083,166081,110345,88683,73547,57882,97557,80496,72700,58917,82754,105680,105479,127138,96263,146082,194338,312170,240554,290144,221794,136972,150437,160006,143264,168509,161983,134671,118945,86862,89289,103905,81998,87192,98001,97230,106470,84742,65326,81224,78950,110330,116499,83680,62820,113571,79361,83867,140589,134675,122456,75151,94013,81155,55194,54224,63951,53609,70899
