125607,118239,118027,126168,136355,143492,146926,147850,146933,143963,138211,129530,120469,115043,115731,120828,127691,135358,142847,148597,152229,154243,155335,156001,156484,156801,156916,156817,156399,155350,152998,148059,139104,127710,118475,112834,109136,105723,102153,99321,97513,96140,93790,90729,89038,89026,90062,92691,97869,106097,115667,123927,130010,135604,141320,146209,149519,151308,151494,149396,143749,133952,122214,111239
115512,108825,109979,119569,130953,138923,142911,143872,142192,137618,130061,120505,112668,110739,116355,125519,134153,141268,147028,151180,153767,155187,155978,156446,156749,156928,156971,156836,156364,155160,152450,147026,137733,126286,116881,110513,105609,100850,96861,94913,95170,96313,97251,98292,100313,103185,106547,109206,111921,116123,121612,127074,131475,135933,141255,146622,150499,152653,153373,152571,149637,144005,136487,128581
109038,105405,109202,119013,129222,136256,139972,140958,139045,133942,125821,116402,109854,110587,118709,129476,138428,144854,149477,152622,154524,155583,156206,156582,156811,156930,156915,156687,155996,154234,150322,142957,131720,119271,108940,101632,96335,92026,88777,87383,88568,92070,96997,102353,107532,112528,116901,118927,119377,120256,122930,126531,130035,134346,140239,146479,150975,153382,154336,154166,152796,150234,146662,142098
108745,109419,115472,124276,132022,137115,139854,140670,139354,135343,128281,120035,114897,116659,124506,134042,141987,147550,151328,153712,155060,155810,156275,156571,156751,156835,156752,156341,155168,152183,145663,134153,118875,104459,93713,86941,83534,82372,81557,80939,82257,86842,94441,103080,110756,117447,121985,123062,121565,119817,120186,122684,126227,131480,138759,145918,150961,153621,154731,154927,154487,153603,152219,149754
112399,117341,124640,131864,137218,140381,142140,142793,142099,139494,134655,128790,125060,126543,132442,139475,145586,150046,153009,154745,155639,156092,156367,156540,156632,156639,156433,155711,153723,148686,137784,119961,99767,84278,75501,71538,71581,74277,76518,76847,77562,82094,91198,102095,111743,119591,124428,124712,121321,117175,115179,116440,120718,127796,136603,144645,150250,153366,154770,155305,155386,155199,154615,152997
113626,122317,131007,137787,141946,144100,145158,145373,144705,142899,140023,136677,134542,135731,139745,144644,149002,152283,154442,155627,156187,156421,156502,156496,156438,156294,155886,154732,151685,144053,127774,103628,80295,65429,59575,59359,62906,68475,73161,74360,74692,79074,88685,100312,110739,119316,124959,125361,121072,114854,109707,109124,114200,123285,133729,142727,148928,152605,154511,155430,155810,155862,155477,154024
106963,120089,131814,140102,144681,146715,147271,146872,145807,144331,142711,141280,140767,142062,145096,148649,151675,153902,155365,156183,156550,156646,156570,156363,156085,155728,155050,153438,149378,139269,118359,89800,65681,52072,47941,50216,56282,63931,70231,72556,73431,77651,86483,97662,108164,116965,123079,124224,120361,112921,104644,101423,106659,117488,129849,140164,147104,151464,154004,155336,155927,156044,155627,153967
90848,109862,126859,138945,145270,147637,147840,146833,145238,143698,142698,142554,143284,145080,147948,150869,153111,154678,155737,156367,156640,156648,156439,156012,155445,154788,153774,151701,146866,135065,111597,81396,57500,45050,41648,44225,50754,58841,65449,69258,72091,76535,84060,94239,104826,113860,119866,121436,117979,109918,99557,93965,98246,109832,124162,136544,144815,150159,153443,155147,155856,155944,155344,153206
70731,94992,118609,135728,144273,147004,146635,144630,142132,140122,139433,140339,142138,144716,148036,151086,153162,154527,155477,156077,156325,156252,155871,155147,154159,153022,151473,148809,143317,130875,107571,78974,56496,44867,41047,42167,47188,53800,59471,64379,69447,74540,81184,90237,100543,109742,115817,117485,114451,106816,95963,88440,90385,101128,116730,131668,142278,148963,152857,154796,155541,155519,154575,151628
54940,82235,111110,132056,142110,144901,143480,139348,134376,130832,130304,132851,136595,140753,145196,148965,151403,152951,154032,154742,155016,154829,154217,153122,151546,149591,147192,143909,138136,126385,106582,82608,62537,51074,46027,44952,47349,51416,55482,60284,66008,70960,76243,84243,94559,103903,109953,112295,110799,105083,95580,87524,86939,95314,110623,127485,140321,148023,152071,154000,154675,154394,152759,148345
47642,75642,106693,128903,139112,141194,137675,129419,119099,111935,111149,116743,124890,132457,138815,143552,146515,148337,149652,150549,150865,150577,149915,148658,146474,143508,140243,136765,131675,122204,107301,89453,73204,62197,55600,52058,51418,52407,54550,58525,63667,67863,71427,77929,87978,97505,103816,107361,108044,105142,98336,91328,89713,96036,110225,127311,140425,147721,151144,152605,152846,151815,148677,141680
