81607,74941,82984,106062,135851,162816,181988,192592,197291,199062,199559,199406,198879,198042,196711,194440,190593,184193,173368,156283,132659,104526,77833,55897,40039,30260,24366,20172,16452,12720,9239,6808,5780,6183,8701,15091,28647,51592,77246,93617,100568,105486,113430,125647,140692,155964,168175,175688,180099,182796,184791,186471,186921,183704,173351,150401,112744,72437,46048,33821,31305,35194,42336,48096
72554,62890,65733,83330,113919,149268,176416,190406,196155,198252,198838,198674,197999,196795,194847,191634,186476,178191,164329,141780,109627,75936,51184,35903,27086,22209,19452,17629,15888,13611,10730,8354,7347,7910,10859,18137,33097,57354,84280,105364,119962,131940,142704,152292,161636,170944,178116,182225,184263,185059,185761,187114,187945,186241,179826,165140,138821,104958,76833,60892,56253,59642,66427,70528
63646,51492,49210,59625,85704,126198,164403,185290,193677,196687,197559,197454,196694,195284,192928,188981,182871,173427,157879,131691,94110,59310,38274,27267,22152,20143,19658,19940,19996,18820,15834,12663,11079,11625,15163,23518,39372,63023,90191,116234,137725,153848,165203,172537,177785,182500,185945,187560,187994,187665,187387,188048,188795,188148,184823,176927,162424,141916,120601,104470,97474,98287,101236,101405
58139,44785,39683,44360,62478,99375,145104,175632,188956,193954,195628,195884,195344,194182,192062,188171,182029,172453,155736,126798,87406,54157,36281,27899,24817,24925,26587,29181,31026,29939,25635,20602,17771,18054,22198,31637,47812,70379,97768,127157,151929,168792,179372,185471,188846,191077,192360,192583,192137,191252,190310,190039,190305,190366,189440,186353,180050,170560,158915,148170,142171,141029,140352,136770
57558,43855,37147,38279,50318,79673,124623,162642,182060,190239,193469,194518,194529,193897,192227,188747,182942,173343,155747,125630,87730,57804,42813,37349,37162,40253,44350,48424,50162,46656,39119,31544,27142,27191,32076,42839,60222,83175,110797,140486,164570,179795,188633,193341,195467,196337,196545,196286,195607,194596,193499,192689,192448,192761,193060,192370,190077,186019,180431,175136,171877,170705,168995,164585
60997,48594,41416,40647,49588,73367,113096,152282,175660,186831,191806,193719,194174,193853,192420,189072,183167,173256,155795,127527,93599,68236,57316,56753,62259,69709,75216,77121,74002,64513,51956,41741,36942,38179,45448,59291,79934,104955,132006,158018,177200,188441,194507,197452,198572,198789,198564,198117,197413,196475,195480,194647,194250,194476,195030,195168,194414,192598,189876,187318,185784,184950,183375,179921
67863,60046,54529,53251,60662,81208,115004,149775,172748,184902,190739,193146,193740,193403,191960,188470,181977,171154,154119,129921,103017,84316,79330,85489,97584,107856,110901,106023,94561,77547,59404,46856,42958,47590,59754,79118,104358,131601,156278,175227,187361,194035,197526,199145,199675,199599,199177,198559,197752,196781,195856,195228,194939,194976,195296,195541,195302,194448,193197,192044,191335,190753,189547,187171
77694,76590,76105,77339,84835,102563,129295,155791,174325,184684,189904,192179,192724,192268,190680,186976,179874,168208,151866,132395,114221,104137,105267,116342,130358,138771,137527,125966,106780,82849,59991,45993,43243,51221,68971,94711,124606,152595,173431,186239,193240,196887,198771,199620,199775,199442,198750,197753,196556,195314,194319,193939,193884,193630,193389,193428,193502,193424,193312,193287,193264,192984,192126,190408
89191,94199,99387,105725,116098,131418,149912,166787,178742,185680,189278,190903,191182,190426,188424,184428,177310,166482,152728,138642,128624,126100,131142,142214,152821,156970,151989,136429,111260,81637,56102,41733,39665,49382,71198,102931,136997,164514,182073,191450,195928,198059,199083,199429,199193,198365,196879,194756,192455,190468,189109,188766,188823,188134,187028,186869,187901,189485,191301,192920,193884,194011,193381,192016
103339,111421,119731,129606,142207,155764,167734,176924,183220,186937,188802,189404,189035,187750,185188,180825,174410,165797,156172,148221,144918,147087,152983,160809,166757,166989,159165,140617,110595,76742,50636,37129,35320,44693,67662,103205,140832,168692,184858,192939,196570,198145,198728,198613,197755,195770,192129,186871,181434,177306,174932,174109,173894,172587,170965,172236,176772,182601,188129,192143,194324,195059,194790,193721
