32652,28337,24906,22323,20653,19981,20332,21760,24294,27839,32163,36964,41871,46494,50531,53791,56138,57484,57884,57610,56990,56262,55607,55285,55452,56118,57281,59017,61591,65233,70052,75854,82288,89033,95682,101695,106540,109971,112059,113172,113804,114378,115177,116430,118268,120495,122557,123944,124476,124156,122950,120738,117258,112215,105310,96314,85224,72409,58730,45484,33977,24984,18471,13929,10777,8557,6983,5901,5234,4940,5003,5439,6311,7715,9816,12875,17290,23615,32510,44486,59587,76990,95037,112009,126681,138412,147174,153369,157564,160332,162180,163438,164213,164440,163977,162705,160517,157400,153564,149430,145384,141628,138195,135067,132229,129663,127276,124923,122472,119860,117099,114286,111546,109153,107460,106697,106979,108334,110631,113576,116899,120316,123602,126598,129164,131291,133127,134841
31647,27063,23345,20480,18485,17363,17085,17683,19202,21641,24931,28919,33331,37779,41871,45288,47827,49370,49977,49887,49408,48733,47970,47288,46882,46865,47347,48470,50478,53676,58273,64135,70995,78540,86238,93434,99575,104315,107647,109849,111269,112309,113370,114788,116723,118968,121000,122336,122810,122347,120771,117884,113413,107105,98743,88296,76099,62831,49560,37494,27528,19981,14621,10953,8465,6758,5583,4806,4368,4235,4406,4914,5828,7254,9362,12450,16983,23576,32907,45478,61226,79130,97423,114361,128755,140081,148452,154385,158485,161288,163247,164604,165410,165616,165107,163790,161594,158468,154529,150095,145452,140772,136125,131538,127030,122668,118484,114450,110571,106794,103122,99676,96536,93860,91910,90934,91158,92764,95678,99515,103897,108515,113133,117504,121432,124872,127936,130760
31073,26394,22521,19487,17257,15771,14988,14944,15705,17296,19711,22887,26630,30601,34393,37612,39999,41434,41985,41898,41461,40844,40082,39283,38622,38269,38407,39210,40898,43788,48132,53891,60857,68735,76993,84963,92063,97870,102321,105598,107899,109573,111095,112894,115118,117549,119766,121336,122035,121695,120026,116759,111620,104355,94802,83148,70049,56503,43710,32685,23881,17283,12597,9398,7240,5778,4796,4175,3860,3829,4079,4646,5595,7033,9128,12190,16720,23377,32890,45779,61935,80255,98893,116039,130453,141690,149994,155905,160033,162930,165000,166425,167227,167383,166838,165543,163448,160470,156644,152127,147092,141638,135819,129721,123434,117061,110769,104745,99167,94038,89337,85131,81474,78438,76173,74904,74932,76563,79794,84201,89308,94788,100482,106146,111499,116410,120934,125198
31085,26461,22536,19377,16931,15115,13907,13367,13571,14542,16268,18703,21720,25038,28276,31038,33026,34111,34396,34143,33644,33052,32358,31604,30926,30529,30589,31288,32845,35554,39672,45243,52092,59949,68363,76699,84364,90946,96342,100622,103891,106412,108630,111004,113683,116469,119039,121038,122149,122070,120479,117112,111688,103894,93539,80963,67130,53332,40836,30463,22348,16262,11885,8854,6790,5395,4479,3924,3677,3714,4027,4643,5622,7066,9142,12154,16611,23216,32749,45757,62143,80818,99883,117386,132004,143364,151786,157802,162020,164979,167065,168460,169213,169322,168785,167592,165693,162992,159442,155038,149817,143796,136994,129536,121556,113163,104684,96617,89318,82808,77035,71997,67730,64260,61668,60127,59926,61366,64509,69014,74353,80204,86529,93188,99859,106325,112559,118606
31861,27418,23504,20214,17522,15367,13762,12801,12559,13049,14228,16038,18369,20979,23526,25650,27063,27648,27548,27042,26433,25857,25278,24683,24173,23916,24053,24766,26281,28869,32763,38039,44588,52179,60430,68763,76640,83756,89972,95225,99546,103109,106273,109438,112734,116019,119056,121538,123088,123303,121844,118520,113106,105208,94530,81441,67084,53014,40564,30409,22506,16530,12158,9065,6930,5486,4549,4007,3795,3879,4243,4900,5898,7337,9385,12349,16739,23278,32787,45853,62421,81424,100908,118794,133689,145237,153787,159898,164167,167106,169097,170370,171024,171091,170605,169568,167928,165576,162392,158251,153051,146724,139236,130691,121219,110983,100469,90468,81551,73746,66917,61013,56115,52241,49392,47663,47248,48382,51135,55289,60388,66136,72597,79797,87469,95389,103457,111554
33470,29361,25508,22068,19079,16539,14510,13123,12459,12519,13234,14507,16211,18116,19922,21324,22080,22132,21664,20956,20276,19735,19292,18913,18640,18579,18842,19602,21085,23535,27151,32016,38072,45169,53004,61079,68955,76409,83309,89523,95004,99799,104165,108353,112409,116255,119744,122633,124537,125011,123735,120595,115379,107651,97069,83914,69336,55058,42483,32189,24095,17882,13253,9922,7594,6012,4994,4423,4219,4330,4728,5411,6416,7841,9863,12807,17188,23738,33301,46491,63275,82581,102393,120572,135691,147354,155921,162010,166228,169059,170886,171979,172492,172502,172067,171188,169808,167807,165012,161213,156204,149817,141960,132654,121993,110222,97978,86277,75884,66880,59060,52368,46924,42736,39743,37921,37355,38195,40469,44031,48580,53909,60157,67483,75750,84825,94628,104854
35900,32318,28605,25011,21666,18655,16123,14252,13133,12747,13000,13765,14873,16087,17148,17823,17961,17579,16871,16079,15406,14933,14627,14438,14370,14482,14855,15640,17053,19310,22568,26888,32270,38661,45880,53530,61261,68919,76397,83558,90298,96544,102331,107697,112588,116988,120823,123940,126043,126731,125701,122849,117972,110602,100378,87502,73060,58756,46024,35427,26907,20228,15159,11444,8808,7007,5856,5217,4989,5101,5508,6194,7193,8604,10628,13609,18085,24785,34550,47975,65024,84610,104656,122983,138148,149746,158156,164062,168084,170710,172325,173220,173579,173514,173094,172327,171157,169446,166992,163534,158791,152524,144558,134796,123283,110346,96741,83635,71932,61825,53162,45889,40091,35733,32686,30850,30229,30866,32726,35710,39658,44505,50419,57617,66138,76010,87203,99332
39161,36324,32866,29136,25379,21789,18637,16176,14513,13608,13342,13565,14069,14596,14934,14946,14594,13944,13153,12389,11797,11425,11241,11184,11243,11453,11875,12642,13936,15931,18743,22430,27042,32619,39075,46154,53619,61376,69350,77436,85503,93330,100630,107200,112937,117876,121977,125158,127292,128116,127354,124848,120355,113430,103708,91350,77344,63246,50461,39603,30651,23457,17865,13677,10643,8545,7204,6459,6177,6256,6636,7298,8281,9699,11773,14883,19586,26612,36734,50496,67850,87694,107901,126221,141191,152463,160494,166027,169718,172054,173427,174125,174332,174167,173709,172988,171948,170438,168242,165074,160604,154533,146583,136521,124379,110571,95967,81806,69057,58088,48858,41299,35372,30975,27950,26167,25572,26103,27680,30239,33725,38176,43800,50843,59484,69862,82001,95536
43208,41359,38332,34541,30350,26089,22178,18976,16622,15077,14200,13801,13640,13470,13138,12606,11920,11161,10411,9755,9275,9003,8901,8915,9025,9253,9660,10352,11468,13147,15481,18525,22365,27089,32701,39091,46156,53888,62287,71263,80611,89939,98703,106463,113055,118519,122860,126047,128109,128978,128428,126214,122045,115503,106286,94581,81223,67571,54955,44029,34831,27253,21198,16542,13093,10669,9098,8203,7829,7844,8170,8791,9762,11224,13427,16778,21853,29345,39935,54118,71841,91947,112230,130348,144846,155516,162948,167951,171194,173176,174277,174761,174792,174494,173950,173206,172211,170809,168777,165822,161588,155698,147755,137453,124808,110324,95017,80182,66789,55332,45879,38304,32420,28074,25107,23410,22892,23406,24849,27183,30399,34596,40041,47028,55817,66568,79289,93668
47827,47266,44933,41254,36693,31740,26956,22834,19591,17231,15601,14456,13538,12661,11743,10812,9933,9155,8492,7959,7586,7381,7310,7334,7432,7629,7984,8566,9473,10819,12680,15127,18258,22172,26944,32598,39159,46746,55453,65191,75643,86264,96324,105194,112621,118593,123136,126307,128252,129087,128640,126584,122580,116281,107510,96449,83830,70833,58672,47982,38832,31132,24818,19830,16045,13328,11529,10461,9958,9885,10155,10751,11747,13313,15737,19443,24996,33040,44184,58872,77022,97393,117596,135227,148954,158789,165470,169838,172563,174146,174940,175169,174982,174500,173819,172986,171958,170576,168613,165770,161678,155887,147895,137350,124298,109348,93664,78565,64987,53442,44053,36620,30867,26595,23673,22041,21598,22168,23629,25943,29108,33261,38707,45783,54766,65788,78815,93599
