37478,22795,14871,10987,9482,9652,10501,11052,10927,10225,9695,9759,10273,10730,10819,9752,7840,6355,5652,5369,5420,6092,7863,11536,18502,30788,51804,82302,116512,150341,181328,204712,216278,216038,207344,193858,179888,167473,159663,159179,162005,164463,163282,155421,140274,120302,98710,75272,51366,31978,19709,13630,11975,14235,21948,36434,52570,61798,62341,59803,63027,79476,113432,158996
59289,34013,20886,15102,12981,12877,13065,12395,11161,9839,8922,8693,8878,8782,8072,6483,4524,3176,2607,2573,2945,3865,5716,9079,14606,23780,39814,65313,96742,128729,158548,183054,197873,201576,196709,185599,172139,158780,147858,143092,145131,149412,151209,147375,136841,120186,98494,72403,46019,26193,14887,9735,8179,9481,14983,27041,43891,57802,64716,69259,81606,110587,153912,194502
86915,52108,32398,23650,20482,19446,18044,15247,12394,10402,9247,8864,8828,8289,6958,5057,3161,1947,1442,1442,1864,2817,4640,7807,12697,20258,33216,53605,79113,104967,129825,153241,171112,180288,181742,175013,162480,147407,132728,125059,127891,135828,141993,141963,134213,119583,98289,70606,42595,22708,12253,7785,6490,7496,11957,22477,39030,55585,67450,78068,97681,133227,175447,206577
118740,79441,53046,39781,33965,30216,25220,19165,14455,11661,10285,9827,9468,8270,6344,4281,2543,1462,1013,1036,1501,2541,4486,7880,13220,21067,33215,49909,68338,85252,102010,120685,138425,152156,160004,158829,149159,133823,117714,109743,113994,126452,138257,141594,134096,119560,98136,69585,41199,21567,11576,7335,6155,7144,11275,21096,37520,55561,70822,85533,106887,139134,173918,197850
151783,113410,82610,63992,52770,43288,33026,23419,16837,13282,11714,11129,10229,8188,5660,3582,2161,1293,936,1003,1519,2689,5040,9424,16738,27062,40158,54513,66732,74424,81178,91655,105480,120204,132413,137575,133446,121212,107397,101606,108224,124344,139991,145916,140349,125799,102281,72378,43734,23678,13038,8278,6891,7925,12084,21512,37226,55647,72255,87246,104578,127346,151833,169295
181028,148143,116109,91407,72300,55410,40334,27788,19226,14745,12962,12144,10477,7595,4804,2943,1868,1250,1020,1152,1712,3057,6012,11948,22627,37689,53549,66238,72632,71635,68298,69576,77347,89618,103098,113839,116948,111483,103728,102588,111822,129548,146922,156018,154995,143222,117802,84196,52935,30637,17792,11347,9092,9963,14082,22896,36631,52721,67520,79893,91499,104035,117622,128751
203115,179605,148940,117469,89506,65712,46758,31730,21327,15819,13503,12064,9748,6655,4099,2553,1727,1296,1180,1388,2028,3589,7230,14987,29476,50373,70363,82234,83314,74038,61729,55040,56472,64881,78063,92354,102053,105003,105937,110837,122548,140656,159585,173331,178225,170825,146401,109042,72035,44205,26900,17230,13165,13238,16835,24144,34479,46099,57656,67262,74303,80095,86545,93691
218750,204564,178166,142604,107514,78037,55055,37070,24266,17138,13665,11316,8711,5959,3840,2557,1874,1550,1501,1780,2628,4676,9429,19678,38753,65969,90877,102872,98981,81642,60795,47299,43135,47191,58350,74107,88635,99245,108703,120262,135841,156178,178118,195718,204703,201549,181626,144408,100908,64292,39828,25598,18667,16775,18669,23620,30692,38858,47544,54904,59660,63057,66684,72296
230100,221811,202056,169950,133704,100472,72231,49295,31852,20986,15094,11344,8290,5854,4164,3102,2494,2201,2218,2680,4040,7293,14527,29251,54527,88031,117060,129788,122663,98421,68076,46495,36798,36261,43276,57252,74975,92438,108860,126552,147707,172556,197854,216848,226364,225561,211399,179545,134072,89155,56008,35730,24892,19967,19250,21844,26611,32815,39847,46080,50535,54101,57255,62117
240945,235896,223093,200363,170990,139426,106986,76374,50070,31470,20447,13807,9511,6835,5295,4402,3874,3629,3783,4693,7224,13075,25284,47552,80050,117115,147029,160671,154428,127144,87321,54137,36550,30709,33265,43806,61934,84874,107544,129862,156137,185823,212450,231049,240130,240600,231323,207356,166552,117903,76094,48066,31855,23442,20367,21060,23810,28258,34345,40888,46306,50509,53747,58210
