57312,53666,50602,46862,42665,40493,41963,45869,50944,57662,66879,76919,83674,85538,81967,75390,69415,64679,60011,54389,48016,40837,35036,32403,32808,35107,37591,38296,36179,32606,30255,30610,34772,42012,50665,58966,66171,72509,77308,79429,78312,74539,71209,70958,76714,90449,110888,133412,152145,164558,171450,173556,171030,162584,146607,125437,105299,92375,85679,80058,72370,62063,50652,40660
55425,53254,50255,46218,42205,41149,44264,49194,53725,58373,65650,75656,84837,90254,89370,84364,79076,73703,66323,56269,45159,34679,27366,23955,23960,26708,29763,30508,27668,23512,20787,20514,23484,29634,38417,48671,59153,69297,78097,83858,85842,85410,84851,85772,91964,104846,121685,139030,153703,164241,170668,172915,171020,164477,152791,137562,123638,114180,107687,99508,86616,70903,56708,47035
61899,62349,59619,54709,50467,50517,54715,59732,62745,64566,68888,76982,85997,92181,92209,87430,81423,75013,66254,53876,40004,27840,19798,16233,16290,19032,22291,23308,20850,17211,15001,14956,17314,22679,31755,43687,55979,67208,77269,85157,89360,91429,93724,97613,105728,118207,131986,144870,155688,163813,169221,171327,169904,165268,158196,149971,142970,137646,132123,122346,105154,84184,66917,57812
73594,78522,77879,72870,69201,70434,74953,79059,79668,78158,78524,82562,88196,92186,91126,85529,78667,71359,61544,47992,33454,21521,14040,10895,11026,13317,16102,17340,15978,13517,12147,12552,14795,19728,28469,41083,54390,65736,75118,82642,87791,91386,96191,103666,114181,126693,138405,148322,156462,162814,167354,169405,168560,165751,162416,159423,157189,154843,149946,139129,120171,97339,79632,71854
85504,94897,98228,96042,94634,97486,101799,104303,103030,99196,95639,94099,94145,93815,89999,82650,74565,65681,54137,40048,26657,16658,10729,8179,8113,9563,11362,12546,12349,11556,11459,12689,15327,20220,28481,40679,54052,64783,71984,76927,81079,85742,92667,102470,114424,127323,138728,147838,154647,159902,164041,166638,167057,166195,165450,165397,165484,164141,159153,147855,128912,107009,91084,85992
96557,108378,115099,116754,118335,122631,127074,129045,127609,123921,119409,114672,108992,101800,91912,80439,69404,57833,44935,32161,21529,13998,9394,7049,6462,6930,7720,8710,9735,11028,12991,15878,19742,25460,33729,44718,56392,64959,68938,70068,72394,77433,85059,94949,106034,118498,130948,141338,148499,153296,157533,161554,164302,165844,167183,168693,169303,167730,162549,151254,133019,113196,100259,98695
108978,120051,127066,130674,134834,140661,145678,148309,148411,147026,144180,139020,129640,114964,96500,78461,62752,48297,35851,25999,18483,12895,9000,6514,5253,4894,5151,6185,8319,11962,17234,23605,30340,37765,45674,54036,62149,66939,67253,64739,63816,66308,72150,80069,88737,99864,113465,126558,135774,141825,147530,153845,159713,164179,167430,169644,169903,167874,162662,151993,134958,117375,107862,109460
123815,131218,135872,139595,145770,153234,158881,162215,164012,164496,163056,158567,148454,130018,104530,78491,56915,40445,29509,22207,16727,12316,8750,6081,4391,3653,3837,5136,8308,14695,24987,37555,49401,58606,64280,67461,69937,69732,65542,58805,53234,51268,53652,58912,65853,75559,89176,104593,117270,126849,135595,144727,153871,161115,165926,168332,168151,165825,160750,151056,136213,122022,115986,119714
136714,141005,143824,147842,155111,163155,168773,172196,174351,175112,174250,170993,162693,145460,117520,85100,58124,39713,29020,22483,17431,13093,9194,6098,4161,3372,3672,5333,9667,19311,36090,56380,73288,82563,84232,81333,76883,70167,59795,48185,39382,34810,34317,37092,42678,51083,63710,80385,96674,110530,122791,134602,146368,156021,162191,164760,164448,162067,157585,149897,138922,129370,125986,130212
146515,149288,151839,156717,164277,171555,176287,178987,180430,180855,180259,178142,172599,159864,136234,104116,73276,50746,37830,29947,23482,17484,11947,7557,5034,4128,4549,6707,12416,25308,47563,73142,92107,100016,98442,90772,79631,65394,49243,35386,26550,21992,20629,21871,25729,32223,43082,59663,77990,94685,109967,123854,137484,149294,156810,159628,159349,157365,154155,149195,142529,137213,136075,139825
