82736,77729,72862,68411,64502,61368,59431,59233,61296,65902,72872,81646,91539,101784,111637,120381,127332,132140,134774,135418,134416,132176,129043,125278,121067,116618,112217,108207,104998,103000,102507,103564,105805,108721,111959,115304,118748,122380,126181,129950,133450,136447,138667,139844,139845,138596,136103,132443,127675,121701,114346,105625,95838,85615,75726,66731,58798,51703,45041,38550,32327,26675,21814,17847,14844,12808,11684,11390,11849,12954,14612,16712,19032,21235,22989,24196,25036,25778,26569,27393,28104,28506,28427,27827,26803,25507,24101,22734,21445,20230,19195,18457,18102,18169,18624,19398,20488,21956,23919,26500,29762,33585,37744,42043,46374,50779,55567,61231,68214,76886,87461,99676,112611,124850,135158,143086,148740,152326,154073,154250,153014,150353,146133,140154,132278,122592,111597,100168
85775,81888,77708,73603,69783,66508,64192,63400,64742,68603,74847,83003,92462,102444,112178,120994,128332,133866,137488,139247,139378,138210,135989,132867,128895,124207,119110,114051,109516,106025,103974,103548,104591,106815,109957,113688,117782,122121,126519,130807,134761,138134,140682,142130,142332,141242,138893,135295,130411,124105,116241,106791,96052,84780,73949,64269,55971,48811,42379,36366,30704,25548,21077,17369,14500,12493,11309,10873,11081,11816,12981,14483,16147,17707,18939,19829,20561,21343,22260,23263,24209,24915,25259,25239,24942,24448,23817,23108,22336,21521,20765,20148,19742,19629,19823,20299,21070,22191,23784,25989,28889,32399,36320,40465,44710,49066,53804,59372,66189,74600,84867,96912,109953,122613,133598,142347,148890,153368,155967,156974,156585,154786,151403,146180,138881,129433,118235,106094
86682,84021,80751,77225,73714,70508,68052,66945,67813,71062,76659,84287,93400,103200,112865,121740,129370,135497,139935,142619,143677,143343,141780,139058,135183,130235,124478,118403,112580,107643,104158,102444,102518,104295,107558,111856,116763,121949,127103,132009,136428,140129,142911,144566,144965,144101,141991,138574,133687,127122,118724,108468,96661,84184,72260,61787,53016,45669,39377,33815,28764,24206,20236,16909,14284,12382,11182,10621,10599,11006,11752,12753,13865,14896,15717,16370,17035,17861,18889,20069,21267,22315,23118,23694,24089,24312,24367,24274,24016,23631,23205,22749,22306,21990,21879,22002,22415,23168,24366,26140,28571,31614,35114,38937,42997,47300,52020,57487,64061,72086,81937,93715,106802,119864,131555,141194,148650,153974,157360,159125,159488,158467,155894,151521,145047,136278,125412,113062
85296,83815,81577,78867,75940,73060,70711,69583,70270,73131,78219,85356,94082,103631,113180,122077,129935,136518,141580,144966,146699,146922,145752,143223,139336,134137,127793,120745,113687,107415,102684,99971,99487,101205,104873,109963,115832,121969,127952,133480,138323,142279,145198,146979,147565,146969,145174,142019,137209,130449,121531,110425,97516,83804,70700,59319,49977,42404,36215,31049,26592,22658,19241,16368,14074,12356,11192,10537,10317,10442,10845,11447,12128,12756,13269,13740,14339,15190,16328,17698,19176,20629,21965,23177,24259,25175,25875,26335,26559,26605,26512,26214,25723,25183,24742,24478,24466,24787,25528,26803,28693,31179,34159,37568,41393,45620,50298,55617,61877,69473,78892,90357,103392,116756,129077,139541,147820,153884,157971,160412,161419,161038,159182,155665,150171,142400,132286,120173
82037,81545,80350,78611,76480,74165,72197,71302,72063,74777,79517,86168,94377,103499,112777,121618,129639,136555,142073,145954,148151,148729,147754,145243,141190,135632,128686,120780,112699,105374,99723,96386,95712,97698,102036,108092,115015,122140,128965,135093,140298,144423,147396,149242,149995,149681,148211,145333,140672,133830,124494,112603,98626,83716,69436,57078,47084,39255,33151,28326,24378,21007,18121,15720,13791,12305,11225,10518,10142,10037,10164,10462,10831,11173,11468,11808,12348,13211,14452,16024,17822,19742,21700,23623,25438,27058,28380,29354,30014,30434,30615,30433,29870,29078,28267,27551,27042,26858,27089,27812,29109,31002,33442,36411,39954,44052,48641,53781,59703,66900,75924,87042,99902,113395,126162,137257,146198,152901,157603,160639,162198,162355,161130,158429,153961,147328,138232,126746
77609,77977,77758,76991,75723,74153,72787,72330,73379,76185,80748,86949,94509,102963,111730,120337,128390,135485,141273,145487,147976,148733,147784,145127,140746,134682,127074,118429,109634,101716,95650,92148,91612,94093,99238,106268,114206,122275,129885,136590,142144,146427,149433,151296,152160,152054,150832,148184,143699,136916,127394,114935,100002,83932,68521,55210,44575,36481,30438,25870,22291,19363,16944,14974,13392,12139,11167,10449,9966,9697,9628,9703,9845,9993,10149,10417,10929,11811,13136,14901,17050,19501,22163,24887,27512,29872,31814,33292,34344,35034,35361,35212,34520,33418,32160,30938,29908,29193,28882,29016,29682,30957,32856,35382,38619,42559,47060,52056,57711,64554,73205,83916,96435,109828,122778,134246,143670,150908,156151,159719,161801,162485,161873,159945,156444,150947,143014,132444
72689,73865,74537,74683,74297,73582,72980,73112,74588,77629,82143,87920,94717,102284,110299,118426,126270,133331,139193,143547,146141,146888,145789,142813,137949,131270,123003,113791,104654,96696,90810,87600,87504,90611,96522,104391,113189,122060,130360,137613,143539,148031,151131,153026,153934,153918,152822,150316,145996,139388,129901,117112,101384,84251,67822,53688,42509,34182,28150,23729,20366,17746,15696,14079,12786,11737,10882,10197,9673,9317,9130,9057,9043,9069,9160,9414,9951,10882,12297,14255,16775,19799,23205,26794,30313,33470,36046,37985,39346,40185,40503,40246,39332,37856,36107,34358,32821,31595,30736,30272,30307,30977,32368,34513,37497,41300,45744,50650,56116,62637,70858,81078,93108,106177,119046,130647,140368,148017,153735,157815,160443,161722,161774,160602,158001,153572,146797,137247
67886,69788,71260,72240,72752,72978,73269,74143,76158,79500,83972,89265,95203,101740,108800,116170,123459,130185,135880,140134,142614,143152,141681,138153,132621,125278,116508,107064,98069,90629,85430,82907,83487,87234,93749,102231,111658,121128,129996,137776,144122,148901,152184,154198,155157,155151,154086,151667,147503,141079,131675,118675,102349,84361,67079,52308,40745,32255,26211,21850,18597,16162,14343,12957,11870,10990,10261,9654,9164,8805,8572,8419,8319,8292,8382,8684,9301,10334,11902,14116,17045,20659,24821,29309,33755,37710,40856,43137,44664,45521,45706,45198,43952,42060,39804,37544,35533,33832,32445,31422,30915,31117,32151,34072,36923,40658,45071,49919,55238,61474,69230,78850,90269,102838,115416,126950,136784,144699,150815,155400,158611,160553,161325,160914,159152,155660,149892,141252
63703,66189,68318,70043,71421,72629,73907,75654,78317,81977,86352,91108,96153,101573,107472,113777,120162,126175,131349,135230,137374,137460,135329,130987,124625,116667,107693,98494,90170,83714,79597,78064,79448,83809,90737,99529,109268,119092,128381,136655,143496,148689,152291,154539,155649,155704,154675,152325,148257,141907,132502,119358,102661,84091,66173,50932,39140,30587,24552,20229,17037,14678,12949,11670,10694,9929,9312,8808,8405,8106,7890,7726,7622,7614,7766,8169,8919,10131,11953,14523,17939,22200,27166,32566,37887,42522,46094,48558,50071,50766,50675,49808,48133,45772,43052,40371,37964,35828,33956,32464,31582,31535,32424,34302,37175,40958,45425,50317,55599,61616,68892,77830,88526,100466,112594,123888,133702,141771,148187,153201,156955,159550,161039,161355,160311,157544,152522,144595
60276,63242,65947,68355,70537,72653,74900,77583,80967,84937,89162,93373,97545,101815,106390,111361,116525,121445,125691,128833,130328,129654,126603,121285,114074,105672,96851,88386,81203,76072,73278,72914,75184,80118,87288,96068,105746,115633,125194,133914,141325,147104,151221,153881,155306,155599,154726,152449,148385,141965,132463,119205,102341,83513,65253,49720,37811,29244,23228,18931,15768,13412,11675,10401,9451,8734,8186,7767,7456,7244,7099,6991,6951,7033,7305,7857,8797,10270,12451,15499,19518,24522,30340,36594,42654,47828,51713,54264,55603,55940,55399,54028,51855,49043,45964,42987,40251,37734,35478,33666,32575,32437,33342,35335,38402,42418,47131,52257,57684,63603,70450,78711,88644,99884,111445,122348,132005,140113,146705,151998,156149,159257,161314,162200,161696,159433,154903,147497
